label,start_ticks,duration_ticks,frame,value
Bounds,3516018,2743,1500,0
VIF1_WAIT_START,3558715,0,1500,64
GIF_STATE,3558715,0,1500,0
VIF1_WAIT_END,3559037,0,1500,64
GIF_STATE,3559037,0,1500,0
VIF1_DMA_wait,3558569,556,1500,0
GIF_DMA_wait,3559394,135,1500,0
Packet_qwords,3578327,0,1500,141
VIF1_submit,3578291,5400,1500,0
VIF1_WAIT_START,3592885,0,1500,150995014
GIF_STATE,3592885,0,1500,0
VIF1_WAIT_END,3652453,0,1500,198
GIF_STATE,3652453,0,1500,0
VIF1_DMA_wait,3592725,59978,1500,0
GIF_DMA_wait,3652922,99,1500,0
Packet_qwords,3656015,0,1500,43
VIF1_submit,3656007,4801,1500,0
Dispatch,3525633,136410,1500,0
Static_bag,3515844,146293,1500,0
Bounds,3664165,5742,1500,0
VIF1_WAIT_START,3709109,0,1500,64
GIF_STATE,3709109,0,1500,0
VIF1_WAIT_END,3709427,0,1500,64
GIF_STATE,3709427,0,1500,0
VIF1_DMA_wait,3708963,552,1500,0
GIF_DMA_wait,3709710,131,1500,0
Packet_qwords,3716523,0,1500,141
VIF1_submit,3716485,16138,1500,0
VIF1_WAIT_START,3742315,0,1500,150995014
GIF_STATE,3742315,0,1500,0
VIF1_WAIT_END,3801854,0,1500,198
GIF_STATE,3801854,0,1500,0
VIF1_DMA_wait,3742155,59795,1500,0
GIF_DMA_wait,3802054,91,1500,0
Packet_qwords,3804926,0,1500,43
VIF1_submit,3804918,4564,1500,0
Dispatch,3677211,133246,1500,0
Static_bag,3663439,147114,1500,0
Bounds,3812675,5480,1500,0
Static_bag,3811855,6552,1500,0
Bounds,3818992,2161,1500,0
Static_bag,3818767,2585,1500,0
Bounds,3822190,2871,1500,0
VIF1_WAIT_START,3897391,0,1500,64
GIF_STATE,3897391,0,1500,0
VIF1_WAIT_END,3897862,0,1500,64
GIF_STATE,3897862,0,1500,0
VIF1_DMA_wait,3897185,776,1500,0
GIF_DMA_wait,3898228,127,1500,0
Packet_qwords,3904770,0,1500,134
VIF1_submit,3904759,5350,1500,0
Dispatch,3832605,78760,1500,0
Static_bag,3821973,89518,1500,0
Bounds,3913409,5794,1500,0
VIF1_WAIT_START,3979403,0,1500,192
GIF_STATE,3979403,0,1500,0
VIF1_WAIT_END,3979792,0,1500,192
GIF_STATE,3979792,0,1500,0
VIF1_DMA_wait,3979209,678,1500,0
GIF_DMA_wait,3980078,97,1500,0
Packet_qwords,3986151,0,1500,127
VIF1_submit,3986140,5335,1500,0
Dispatch,3926751,66054,1500,0
Static_bag,3912777,80122,1500,0
Terrain,2518823,1474874,1500,0
Bounds,3995519,5308,1500,0
VIF1_WAIT_START,4018085,0,1500,195
GIF_STATE,4018085,0,1500,0
VIF1_WAIT_END,4051045,0,1500,70
GIF_STATE,4051045,0,1500,0
VIF1_DMA_wait,4017867,33378,1500,0
GIF_DMA_wait,4051466,229,1500,0
Packet_qwords,4053385,0,1500,34
VIF1_submit,4053319,5230,1500,0
Dispatch,4007195,52488,1500,0
Static_bag,3995085,64696,1500,0
Bounds,4061479,4542,1500,0
Static_bag,4060893,5338,1500,0
Bounds,4067026,2729,1500,0
VIF1_WAIT_START,4093897,0,1500,64
GIF_STATE,4093897,0,1500,0
VIF1_WAIT_END,4094266,0,1500,64
GIF_STATE,4094266,0,1500,0
VIF1_DMA_wait,4093741,666,1500,0
GIF_DMA_wait,4094558,127,1500,0
Packet_qwords,4096511,0,1500,40
VIF1_submit,4096500,5195,1500,0
Dispatch,4076019,26908,1500,0
Static_bag,4066801,36222,1500,0
Bounds,4104601,4886,1500,0
VIF1_WAIT_START,4119014,0,1500,64
GIF_STATE,4119014,0,1500,0
VIF1_WAIT_END,4119244,0,1500,64
GIF_STATE,4119244,0,1500,0
VIF1_DMA_wait,4118901,444,1500,0
GIF_DMA_wait,4119448,44,1500,0
Packet_qwords,4120988,0,1500,36
VIF1_submit,4120980,4882,1500,0
Dispatch,4115113,11704,1500,0
Static_bag,4104241,22754,1500,0
Bounds,4128611,4462,1500,0
VIF1_WAIT_START,4152505,0,1500,192
GIF_STATE,4152505,0,1500,0
VIF1_WAIT_END,4152886,0,1500,192
GIF_STATE,4152886,0,1500,0
VIF1_DMA_wait,4152351,584,1500,0
GIF_DMA_wait,4153058,97,1500,0
Packet_qwords,4155817,0,1500,57
VIF1_submit,4155806,5253,1500,0
Dispatch,4139217,23330,1500,0
Static_bag,4128259,34398,1500,0
Bounds,4164259,5012,1500,0
VIF1_WAIT_START,4207655,0,1500,192
GIF_STATE,4207655,0,1500,0
VIF1_WAIT_END,4208112,0,1500,192
GIF_STATE,4208112,0,1500,0
VIF1_DMA_wait,4207469,736,1500,0
GIF_DMA_wait,4208434,83,1500,0
Packet_qwords,4210590,0,1500,43
VIF1_submit,4210579,5134,1500,0
Dispatch,4176117,40948,1500,0
Static_bag,4163661,53542,1500,0
Bounds,4218961,4950,1500,0
VIF1_WAIT_START,4259959,0,1500,192
GIF_STATE,4259959,0,1500,0
VIF1_WAIT_END,4260394,0,1500,192
GIF_STATE,4260394,0,1500,0
VIF1_DMA_wait,4259757,726,1500,0
GIF_DMA_wait,4260652,143,1500,0
Packet_qwords,4262784,0,1500,40
VIF1_submit,4262773,5146,1500,0
Dispatch,4240985,28238,1500,0
Static_bag,4218399,50920,1500,0
Bounds,4271053,4814,1500,0
Static_bag,4270533,5580,1500,0
Static_batches,3993735,282696,1500,0
Bounds,4277358,2290,1500,0
Static_bag,4277038,2744,1500,0
Bounds,4280320,2188,1500,0
Static_bag,4280097,2547,1500,0
Bounds,4283172,2066,1500,0
Static_bag,4282953,2475,1500,0
Bounds,4286050,2020,1500,0
Static_bag,4285761,2445,1500,0
Bounds,4288828,2012,1500,0
Static_bag,4288564,2410,1500,0
Bounds,4291570,2312,1500,0
Static_bag,4291300,2810,1500,0
Bounds,4294720,2582,1500,0
Static_bag,4294427,3105,1500,0
Bounds,4298170,2132,1500,0
Static_bag,4297900,2536,1500,0
Bounds,4301044,2382,1500,0
Static_bag,4300773,2793,1500,0
Bounds,4304098,2164,1500,0
Static_bag,4303888,2564,1500,0
Bounds,4307032,2290,1500,0
Static_bag,4306761,2783,1500,0
Bounds,4310152,2280,1500,0
Static_bag,4309870,2702,1500,0
Bounds,4313242,2099,1500,0
Static_bag,4312953,2523,1500,0
Bounds,4316134,2251,1500,0
Static_bag,4315857,2711,1500,0
Bounds,4319146,2340,1500,0
Static_bag,4318888,2776,1500,0
Bounds,4322242,2289,1500,0
Static_bag,4322031,2681,1500,0
Bounds,4325367,2521,1500,0
Static_bag,4325049,3057,1500,0
Bounds,4328722,2562,1500,0
Static_bag,4328479,2983,1500,0
Bounds,4332040,2505,1500,0
Static_bag,4331869,2887,1500,0
Bounds,4335358,2189,1500,0
