frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
120,0,14.252747,1.468275,1.467424,0.000041,0.168274,0.952610,0.948931,1.209696,1.300300,4.900933,4.761271,2.969964,1.008036,0.000064,0.000034,1.209500,0.000003,0.072645,0.000448,0.171627,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
121,0,12.762583,0.000810,0.000000,0.000041,0.127845,0.951416,0.947737,1.217183,1.293894,4.941759,4.783366,2.974664,0.975433,0.000064,0.000034,1.163228,0.000003,0.091234,0.000448,0.057041,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
122,0,14.371738,1.499132,1.498281,0.000041,0.127709,0.980025,0.976345,1.190369,1.324032,4.925710,4.759766,2.961504,0.978390,0.000064,0.000034,1.290063,0.000003,0.072645,0.000448,0.065942,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
123,0,12.736884,0.000810,0.000000,0.000041,0.127845,0.955736,0.952057,1.209571,1.308536,4.915714,4.776052,2.967678,1.010566,0.000064,0.000034,1.177799,0.000003,0.072645,0.000448,0.059448,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
124,0,14.646142,1.582299,1.581448,0.000041,0.127709,0.982225,0.978546,1.185913,1.318685,4.934753,4.795091,2.960595,0.988278,0.000064,0.000034,1.480767,0.000003,0.072645,0.000448,0.063059,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
125,0,13.000431,0.000810,0.000000,0.000041,0.127845,0.974999,0.971320,1.207611,1.306044,4.958282,4.818620,2.954790,0.998549,0.000064,0.000034,1.396854,0.000003,0.072645,0.000448,0.062703,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
126,0,14.394501,1.521901,1.521050,0.000041,0.127709,0.968394,0.964715,1.194631,1.325124,4.923764,4.784102,2.957011,0.974453,0.000064,0.000034,1.302772,0.000003,0.072645,0.000448,0.094428,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
127,0,12.783695,0.000810,0.000000,0.000041,0.127845,0.984178,0.980499,1.218051,1.296360,4.947781,4.808119,2.971897,0.988536,0.000064,0.000034,1.163578,0.000003,0.072645,0.000448,0.098697,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
128,0,14.422289,1.571214,1.570363,0.000041,0.127709,0.971588,0.967909,1.208045,1.308963,4.939674,4.786357,2.968489,1.006917,0.000064,0.000034,1.253411,0.000003,0.072645,0.000448,0.105716,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
129,0,12.811215,0.000810,0.000000,0.000041,0.127845,0.972765,0.969086,1.203779,1.303870,4.931220,4.791558,2.992988,0.989882,0.000064,0.000034,1.204742,0.000003,0.072645,0.000448,0.066223,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
