frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
130,0,14.009762,1.493734,1.492883,0.000041,0.127747,0.945828,0.942149,1.123508,1.202532,4.864312,4.702179,2.962552,0.972002,0.000064,0.000034,1.198415,0.000003,0.090586,0.000448,0.064772,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
131,0,12.556424,0.000810,0.000000,0.000041,0.148705,0.920525,0.916846,1.148509,1.184872,4.869690,4.709205,2.963121,1.015327,0.000064,0.000034,1.246972,0.000003,0.072669,0.000448,0.061822,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
132,0,14.459191,1.867194,1.866343,0.000041,0.146600,0.946543,0.942864,1.126512,1.204295,4.837270,4.695333,2.970523,1.002750,0.000064,0.000034,1.287035,0.000003,0.072669,0.000448,0.051412,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
133,0,12.486745,0.000810,0.000000,0.000041,0.126255,0.947869,0.944190,1.128326,1.207248,4.849762,4.710080,2.976881,1.017354,0.000064,0.000034,1.176375,0.000003,0.072669,0.000448,0.195465,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
134,0,13.929640,1.508464,1.507612,0.000041,0.127747,0.947106,0.943427,1.126400,1.210724,4.845920,4.687202,2.991608,1.028398,0.000064,0.000034,1.098453,0.000003,0.072669,0.000448,0.041002,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
135,0,12.518212,0.000810,0.000000,0.000041,0.126255,0.933472,0.929793,1.128923,1.224260,4.803168,4.663486,2.991014,1.002374,0.000064,0.000034,1.237091,0.000003,0.072669,0.000448,0.096280,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
136,0,14.021664,1.603092,1.602241,0.000041,0.127747,0.922679,0.919000,1.148298,1.217509,4.822557,4.682875,2.973080,1.005581,0.000064,0.000034,1.133484,0.000003,0.072669,0.000448,0.091949,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
137,0,12.536601,0.000810,0.000000,0.000041,0.126255,0.933963,0.930284,1.129100,1.218207,4.837406,4.683624,2.981238,0.994046,0.000064,0.000034,1.218007,0.000003,0.091064,0.000448,0.064263,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
138,0,14.319722,1.785648,1.784797,0.000041,0.127747,0.917989,0.914310,1.148322,1.203037,4.848050,4.708367,2.937581,0.972026,0.000064,0.000034,1.278130,0.000003,0.072669,0.000448,0.074809,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
139,0,12.761261,0.000810,0.000000,0.000041,0.126255,0.919312,0.915632,1.168918,1.206804,4.830224,4.690542,2.992184,1.007053,0.000064,0.000034,1.443536,0.000003,0.072669,0.000448,0.061822,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
