frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
140,0,14.243707,1.487993,1.487142,0.000041,0.145111,0.949822,0.946143,1.182380,1.251380,4.928626,4.753320,2.985223,0.995578,0.000064,0.000034,1.238800,0.000003,0.073822,0.000448,0.062636,9.488793,0.073096,0.093367,245,122,0.315647,0.202420,0.010427,0.100101,0.002031,0.526669,0.017137,0.245375,0.075287,0.057322,0.402880,0.743632,0.138177,0.222761,234,11,0,352,220,0.010546,0.622603,0.195448,1.121287,1.900079,1.518063,1.135949,1.945618,61,62,601,1378,294
141,0,12.900041,0.000810,0.000000,0.000041,0.171594,0.945238,0.941559,1.185377,1.233270,4.936242,4.796560,2.959235,1.025004,0.000064,0.000034,1.380239,0.000003,0.087487,0.000448,0.058465,8.195485,0.061985,0.089752,208,106,0.284471,0.164880,0.008647,0.065979,0.001678,0.465708,0.013787,0.210039,0.063883,0.048665,0.298102,0.727743,0.119951,0.233558,198,10,0,286,220,0.010546,0.625916,0.146162,0.946930,1.745019,1.346466,0.902859,1.625960,46,56,544,1272,244
142,0,14.253588,1.479607,1.478756,0.000041,0.149512,0.956214,0.952535,1.170498,1.245643,4.928562,4.788879,2.984921,1.008691,0.000064,0.000034,1.264258,0.000003,0.073822,0.000448,0.102658,9.580092,0.073096,0.123888,245,122,0.308957,0.199632,0.010427,0.080777,0.002031,0.526669,0.017137,0.267744,0.075287,0.079692,0.355835,0.746019,0.150482,0.222761,234,11,0,352,220,0.010546,0.624990,0.175893,1.174391,1.873739,1.535560,1.180895,1.993025,61,62,601,1378,294
143,0,12.679006,0.000810,0.000000,0.000041,0.129208,0.957174,0.953495,1.169023,1.275082,4.905334,4.731506,2.967648,0.989885,0.000064,0.000034,1.200355,0.000003,0.073822,0.000448,0.081228,8.123593,0.061985,0.090129,208,106,0.282444,0.179749,0.008647,0.065979,0.001678,0.491272,0.013787,0.212318,0.066162,0.048665,0.316169,0.710134,0.119951,0.189467,198,10,0,286,220,0.010546,0.608307,0.161655,0.945862,1.733405,1.332170,0.916517,1.540171,46,56,544,1272,244
144,0,14.824334,2.180179,2.179328,0.000041,0.130700,0.969750,0.966071,1.159115,1.276652,4.903795,4.764113,2.973860,0.993283,0.000064,0.000034,1.136281,0.000003,0.093452,0.000448,0.046207,9.515184,0.073096,0.085897,245,122,0.318309,0.201691,0.010427,0.080777,0.002031,0.526669,0.017137,0.257460,0.075287,0.057322,0.355808,0.731479,0.138177,0.245216,234,11,0,352,220,0.010546,0.610450,0.220717,1.181936,1.858982,1.478461,1.148109,1.964576,61,62,601,1378,294
145,0,12.888024,0.000810,0.000000,0.000041,0.129208,0.954942,0.951263,1.172635,1.273159,4.897118,4.745368,2.983721,0.991092,0.000064,0.000034,1.402059,0.000003,0.073822,0.000448,0.070502,8.178094,0.084439,0.109002,208,106,0.280504,0.177833,0.008647,0.065979,0.001678,0.438195,0.013787,0.230713,0.063883,0.048665,0.339054,0.731896,0.119951,0.189467,198,10,0,286,220,0.010546,0.607693,0.146162,0.931837,1.668688,1.270135,0.958550,1.599436,46,56,544,1272,244
146,0,14.157006,1.498742,1.497891,0.000041,0.130700,0.940915,0.937236,1.191708,1.271084,4.882945,4.743262,2.983131,1.010203,0.000064,0.000034,1.183411,0.000003,0.073822,0.000448,0.070184,9.529544,0.073096,0.075226,245,122,0.295854,0.189409,0.010427,0.080777,0.002031,0.545495,0.017137,0.279853,0.097663,0.057322,0.374925,0.752252,0.138177,0.222761,234,11,0,352,220,0.010546,0.608846,0.175893,1.174001,1.841298,1.481500,1.173421,2.010817,61,62,601,1378,294
147,0,12.570441,0.000810,0.000000,0.000041,0.129208,0.960951,0.957272,1.165059,1.268372,4.891056,4.751373,2.980197,0.974925,0.000064,0.000034,1.100416,0.000003,0.073822,0.000448,0.047801,8.065304,0.061985,0.064728,208,106,0.295702,0.159573,0.008647,0.065979,0.001678,0.456933,0.032549,0.210039,0.063883,0.048665,0.324636,0.705465,0.119951,0.201843,198,10,0,286,220,0.010546,0.588142,0.163110,0.948768,1.702504,1.283427,0.928942,1.548760,46,56,544,1272,244
148,0,14.579078,1.504133,1.503282,0.000041,0.130700,0.940786,0.937107,1.187049,1.244310,4.913710,4.774028,2.970066,0.975538,0.000064,0.000034,1.613953,0.000003,0.073822,0.000448,0.083757,9.540127,0.073096,0.137882,245,122,0.295854,0.230394,0.010427,0.080777,0.002031,0.545536,0.017137,0.245375,0.075287,0.057322,0.353882,0.712762,0.157006,0.236325,234,11,0,352,220,0.010546,0.591732,0.175893,1.209364,1.840746,1.499912,1.136661,1.982286,61,62,601,1378,294
149,0,12.726366,0.000810,0.000000,0.000041,0.129208,0.941135,0.937456,1.183946,1.265628,4.900085,4.737949,2.988780,1.011471,0.000064,0.000034,1.242401,0.000003,0.073822,0.000448,0.072300,8.156555,0.061985,0.100633,208,106,0.265133,0.197669,0.008647,0.065979,0.001678,0.453529,0.013787,0.210039,0.063883,0.048665,0.320479,0.740363,0.119951,0.204264,198,10,0,286,220,0.010546,0.624949,0.146162,0.943620,1.711460,1.294295,0.983795,1.525106,46,56,544,1272,244
