frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
120,0,13.980021,1.453813,1.452962,0.000041,0.127747,0.925178,0.921499,1.147712,1.182549,4.854635,4.692501,2.971174,0.989149,0.000064,0.000034,1.243995,0.000003,0.072669,0.000448,0.058380,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
121,0,12.540775,0.000810,0.000000,0.000041,0.126255,0.946208,0.942529,1.123383,1.227542,4.815280,4.675598,2.976403,1.024024,0.000064,0.000034,1.251675,0.000003,0.072669,0.000448,0.113902,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
122,0,14.093550,1.536323,1.535472,0.000041,0.127747,0.933153,0.929474,1.145928,1.205241,4.855709,4.716027,2.959073,1.002109,0.000064,0.000034,1.240024,0.000003,0.089803,0.000448,0.079624,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
123,0,12.599118,0.000810,0.000000,0.000041,0.126255,0.916901,0.913222,1.145582,1.227403,4.811039,4.647081,2.955553,0.986589,0.000064,0.000034,1.342356,0.000003,0.072669,0.000448,0.062500,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
124,0,14.409509,1.863525,1.862674,0.000041,0.127747,0.919908,0.916229,1.144958,1.185065,4.858765,4.719082,2.953857,1.014123,0.000064,0.000034,1.282464,0.000003,0.072669,0.000448,0.066332,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
125,0,12.613115,0.000810,0.000000,0.000041,0.126255,0.918762,0.915083,1.139726,1.197608,4.846829,4.704464,2.959771,1.007829,0.000064,0.000034,1.350135,0.000003,0.072669,0.000448,0.081777,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
126,0,14.109314,1.467695,1.466844,0.000041,0.141493,0.919406,0.915727,1.148543,1.203963,4.846598,4.692505,2.957452,0.982086,0.000064,0.000034,1.350945,0.000003,0.072669,0.000448,0.064484,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
127,0,12.674411,0.000810,0.000000,0.000041,0.139926,0.905792,0.902113,1.152896,1.182207,4.838715,4.699032,2.963515,1.004408,0.000064,0.000034,1.417331,0.000003,0.072669,0.000448,0.048716,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
128,0,14.074561,1.464233,1.463382,0.000041,0.127747,0.939138,0.935459,1.127960,1.220055,4.810581,4.670898,3.000912,0.973779,0.000064,0.000034,1.310716,0.000003,0.072669,0.000448,0.057397,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
129,0,12.506826,0.000810,0.000000,0.000041,0.145335,0.903232,0.899553,1.169786,1.182271,4.858086,4.695953,2.957133,0.995141,0.000064,0.000034,1.216953,0.000003,0.072669,0.000448,0.081251,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
130,0,14.213345,1.637987,1.637136,0.000041,0.127747,0.945574,0.941895,1.126451,1.204824,4.852132,4.689999,2.987542,0.991072,0.000064,0.000034,1.242547,0.000003,0.087992,0.000448,0.048716,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
131,0,12.612396,0.000810,0.000000,0.000041,0.126255,0.948212,0.944533,1.125804,1.207499,4.853807,4.714125,2.956804,0.970391,0.000064,0.000034,1.319987,0.000003,0.072669,0.000448,0.072232,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
132,0,14.176114,1.491489,1.490638,0.000041,0.127747,0.941267,0.937588,1.123383,1.207777,4.855764,4.716081,2.945780,0.986006,0.000064,0.000034,1.409688,0.000003,0.072669,0.000448,0.065094,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
133,0,12.610101,0.000810,0.000000,0.000041,0.126255,0.949493,0.945814,1.126970,1.206746,4.843743,4.653144,2.981513,0.989183,0.000064,0.000034,1.278900,0.000003,0.095120,0.000448,0.113831,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
134,0,14.374315,1.843109,1.842258,0.000041,0.141398,0.918922,0.915243,1.150465,1.213796,4.825565,4.685883,2.997593,0.989790,0.000064,0.000034,1.210249,0.000003,0.072669,0.000448,0.048716,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
135,0,12.616024,0.000810,0.000000,0.000041,0.126255,0.935238,0.931559,1.127492,1.204010,4.853407,4.673648,2.980642,1.008809,0.000064,0.000034,1.314952,0.000003,0.072669,0.000448,0.106384,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
136,0,14.092312,1.538340,1.537489,0.000041,0.127747,0.921780,0.918101,1.138234,1.226335,4.822751,4.661879,2.957879,1.010674,0.000064,0.000034,1.286028,0.000003,0.072669,0.000448,0.080648,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
137,0,12.556437,0.000810,0.000000,0.000041,0.126255,0.941576,0.937897,1.132229,1.222412,4.825945,4.686262,2.990858,1.014848,0.000064,0.000034,1.243134,0.000003,0.072669,0.000448,0.072225,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
138,0,14.743900,2.046444,2.045593,0.000041,0.127747,0.921438,0.917759,1.137332,1.227542,4.835446,4.681583,2.972677,1.002275,0.000064,0.000034,1.402056,0.000003,0.072669,0.000448,0.061856,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
139,0,12.606998,0.000810,0.000000,0.000041,0.126255,0.919369,0.915690,1.135600,1.224084,4.835205,4.695523,2.959069,0.990838,0.000064,0.000034,1.333388,0.000003,0.072669,0.000448,0.073758,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
140,0,14.791779,2.147502,2.146651,0.000041,0.148319,0.896220,0.892541,1.165982,1.221751,4.819458,4.679776,2.959252,0.988597,0.000064,0.000034,1.360077,0.000003,0.072669,0.000448,0.061839,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
141,0,12.531786,0.000810,0.000000,0.000041,0.126255,0.916792,0.913113,1.145582,1.202437,4.854021,4.714339,2.968564,0.994690,0.000064,0.000034,1.223575,0.000003,0.093201,0.000448,0.084184,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
142,0,14.148393,1.493703,1.492852,0.000041,0.127747,0.941159,0.937480,1.141493,1.202457,4.855947,4.716265,2.963504,0.971985,0.000064,0.000034,1.349165,0.000003,0.072669,0.000448,0.048716,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
143,0,12.550354,0.000810,0.000000,0.000041,0.141602,0.905382,0.901703,1.157511,1.186981,4.840892,4.701209,2.966576,1.001160,0.000064,0.000034,1.277381,0.000003,0.072669,0.000448,0.099121,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
144,0,14.082971,1.447262,1.446411,0.000041,0.127747,0.934974,0.931295,1.130503,1.219967,4.814382,4.674700,2.978251,0.970567,0.000064,0.000034,1.335968,0.000003,0.093367,0.000448,0.054667,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
145,0,12.561985,0.000810,0.000000,0.000041,0.153612,0.908474,0.904795,1.161699,1.184638,4.872796,4.733114,2.935232,0.978580,0.000064,0.000034,1.271505,0.000003,0.072669,0.000448,0.087507,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
