frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
130,0,14.815806,1.884369,1.883518,0.000041,0.130656,0.987413,0.983734,1.238261,1.361064,4.990106,4.834361,2.959527,0.973714,0.000064,0.000034,1.190063,0.000003,0.073798,0.000448,0.061737,9.778856,0.073096,0.085907,245,122,0.295854,0.186171,0.010427,0.080777,0.002031,0.526669,0.035058,0.617584,0.075287,0.057322,0.353882,0.743924,0.138177,0.222761,234,11,0,352,220,0.010546,0.622894,0.175893,1.161014,1.826382,1.466007,1.193743,1.970734,61,62,601,1378,294
131,0,12.979699,0.000810,0.000000,0.000041,0.130792,0.982951,0.979272,1.244537,1.334473,5.021478,4.881795,2.971422,1.022970,0.000064,0.000034,1.218889,0.000003,0.073798,0.000448,0.063873,8.470059,0.061985,0.086548,208,106,0.287469,0.187904,0.008647,0.065979,0.001678,0.471439,0.013787,0.505286,0.063883,0.048665,0.298102,0.731669,0.119951,0.189467,198,10,0,286,220,0.010546,0.629842,0.148119,0.949076,1.688917,1.290365,0.961887,1.609873,46,56,544,1272,244
132,0,14.767670,1.710731,1.709880,0.000041,0.175479,0.985826,0.982147,1.236955,1.349925,5.014835,4.875153,2.974447,1.011424,0.000064,0.000034,1.245124,0.000003,0.073798,0.000448,0.062347,9.872799,0.073096,0.091661,245,122,0.295854,0.186696,0.010427,0.102953,0.002031,0.558387,0.017137,0.610613,0.075287,0.057322,0.353882,0.747860,0.138177,0.222761,234,11,0,352,220,0.010546,0.626831,0.175893,1.170363,1.870165,1.506955,1.215051,1.933099,61,62,601,1378,294
133,0,13.047926,0.000810,0.000000,0.000041,0.130792,0.985487,0.981808,1.254191,1.328545,5.030714,4.868656,2.980506,1.016947,0.000064,0.000034,1.247131,0.000003,0.089199,0.000448,0.052955,8.427311,0.061985,0.082770,208,106,0.265133,0.166372,0.008647,0.065979,0.001678,0.478027,0.013787,0.548265,0.063883,0.071042,0.351122,0.744775,0.119951,0.202996,198,10,0,286,220,0.010546,0.642948,0.146162,0.947761,1.666924,1.247759,0.958113,1.514587,46,56,544,1272,244
134,0,14.829661,1.895989,1.895138,0.000041,0.130656,0.997080,0.993401,1.254066,1.351725,5.026774,4.887092,2.961589,1.025984,0.000064,0.000034,1.137434,0.000003,0.073798,0.000448,0.053667,9.847307,0.073096,0.057305,245,122,0.295854,0.183000,0.010427,0.080777,0.002031,0.545203,0.017137,0.627808,0.075287,0.057322,0.399584,0.762173,0.160553,0.222761,234,11,0,352,220,0.010546,0.641144,0.175893,1.122501,1.863244,1.517202,1.162760,1.972432,61,62,601,1378,294
135,0,13.231479,0.000810,0.000000,0.000041,0.130792,1.008731,1.005052,1.273902,1.346693,4.958506,4.818824,2.983731,0.997867,0.000064,0.000034,1.453966,0.000003,0.073798,0.000448,0.072673,8.421709,0.061985,0.107452,208,106,0.265133,0.197625,0.008647,0.065979,0.001678,0.479526,0.013787,0.522291,0.063883,0.065670,0.298102,0.709798,0.119951,0.203027,198,10,0,286,220,0.010546,0.607971,0.146162,0.956882,1.684638,1.247759,0.947866,1.548903,46,56,544,1272,244
136,0,15.151157,2.157172,2.156321,0.000041,0.151354,1.004883,1.001204,1.242750,1.353726,5.011159,4.871477,2.952949,0.999644,0.000064,0.000034,1.202816,0.000003,0.073798,0.000448,0.056447,9.844693,0.073096,0.092268,245,122,0.325982,0.196055,0.010427,0.080777,0.002031,0.583306,0.017137,0.647315,0.075287,0.057322,0.386773,0.751485,0.138177,0.222761,234,11,0,352,220,0.010546,0.630456,0.175893,1.136027,1.805539,1.460765,1.197378,1.905572,61,62,601,1378,294
137,0,13.160265,0.000810,0.000000,0.000041,0.144436,1.008765,1.005086,1.229146,1.369398,4.991808,4.852125,2.969713,1.019952,0.000064,0.000034,1.371840,0.000003,0.073798,0.000448,0.063873,8.539595,0.061985,0.120880,208,106,0.265133,0.204064,0.008647,0.065979,0.001678,0.438195,0.013787,0.526055,0.063883,0.048665,0.319431,0.706231,0.119951,0.189467,198,10,0,286,220,0.010546,0.604404,0.146162,0.979591,1.780707,1.343899,0.938880,1.570496,46,56,544,1272,244
138,0,14.599521,1.589233,1.588382,0.000041,0.149092,0.994544,0.990865,1.230252,1.367103,4.983975,4.844293,2.976057,0.987295,0.000064,0.000034,1.234918,0.000003,0.073798,0.000448,0.053446,9.860684,0.095473,0.094703,245,122,0.330248,0.217224,0.010427,0.080777,0.002031,0.549123,0.017137,0.609816,0.075287,0.069363,0.353882,0.739136,0.138177,0.225067,234,11,0,352,220,0.010546,0.618106,0.211446,1.173533,1.869941,1.515452,1.130368,1.913411,61,62,601,1378,294
139,0,13.038781,0.000810,0.000000,0.000041,0.147976,0.999261,0.995582,1.236047,1.361742,4.986199,4.846517,3.001885,1.020437,0.000064,0.000034,1.230513,0.000003,0.073798,0.000448,0.065976,8.486321,0.061985,0.080773,208,106,0.277581,0.175018,0.008647,0.065979,0.001678,0.457513,0.013787,0.507968,0.063883,0.051348,0.298102,0.744222,0.142405,0.189467,198,10,0,286,220,0.010546,0.642395,0.168538,0.944590,1.737969,1.324385,0.959625,1.568197,46,56,544,1272,244
140,0,14.599518,1.544298,1.543447,0.000041,0.149204,0.981388,0.977709,1.241401,1.377211,4.975349,4.798723,2.982520,1.013472,0.000064,0.000034,1.273800,0.000003,0.073798,0.000448,0.059838,9.889937,0.073096,0.093113,245,122,0.315179,0.225633,0.010427,0.080777,0.002031,0.542063,0.017137,0.607310,0.075287,0.057322,0.378364,0.765313,0.156725,0.222761,234,11,0,352,220,0.028595,0.644284,0.175893,1.137024,1.829468,1.466180,1.133867,2.027062,61,62,601,1378,294
141,0,14.250777,0.000810,0.000000,0.000041,0.130792,1.004045,1.000366,1.229607,1.372548,4.964094,4.824412,2.968160,0.982432,0.000064,0.000034,2.506371,0.000003,0.073798,0.000448,0.075026,9.639099,0.061985,0.281382,208,106,0.265133,1.222883,0.008647,0.065979,0.001678,0.481164,0.013787,0.505286,0.063883,0.048665,0.315240,0.730479,0.119951,0.189467,198,10,0,286,220,0.010546,0.609656,0.187378,0.920756,1.718316,1.286458,0.934547,1.532766,46,56,544,1272,244
142,0,14.805349,1.776733,1.775882,0.000041,0.130656,0.981394,0.977715,1.261570,1.359402,5.008372,4.832581,2.988505,1.016839,0.000064,0.000034,1.206031,0.000003,0.092136,0.000448,0.067552,9.921136,0.073096,0.084245,245,122,0.295854,0.210141,0.010427,0.080777,0.002031,0.549038,0.017137,0.614156,0.075287,0.057322,0.398624,0.773794,0.138177,0.241099,234,11,0,352,220,0.010546,0.652764,0.191277,1.174988,1.842706,1.483921,1.159776,1.967099,61,62,601,1378,294
143,0,13.009728,0.000810,0.000000,0.000041,0.130792,0.988712,0.985033,1.246155,1.368778,5.009542,4.869859,2.984918,1.000604,0.000064,0.000034,1.205675,0.000003,0.073798,0.000448,0.063873,8.433377,0.061985,0.083462,208,106,0.300927,0.193661,0.008647,0.065979,0.001678,0.460649,0.013787,0.545851,0.086338,0.048665,0.315230,0.711317,0.119951,0.189467,198,10,0,286,220,0.010546,0.609490,0.179399,0.886325,1.740706,1.339471,0.923987,1.548092,46,56,544,1272,244
144,0,14.995355,1.613539,1.612688,0.000041,0.130656,0.982374,0.978695,1.253906,1.334422,5.005608,4.865926,2.968363,1.011529,0.000064,0.000034,1.632138,0.000003,0.073798,0.000448,0.084710,9.971659,0.073096,0.163286,245,122,0.352214,0.202379,0.010427,0.080777,0.002031,0.541355,0.035980,0.617354,0.075287,0.060004,0.372304,0.749786,0.138177,0.241374,234,11,0,352,220,0.010546,0.628757,0.175893,1.131432,1.877384,1.517300,1.131626,1.996935,61,62,601,1378,294
145,0,13.002784,0.000810,0.000000,0.000041,0.130792,0.975410,0.971731,1.251431,1.381870,4.995046,4.855364,2.974169,1.022393,0.000064,0.000034,1.218909,0.000003,0.073798,0.000448,0.069282,8.439579,0.061985,0.070221,208,106,0.284960,0.168779,0.008647,0.065979,0.001678,0.440877,0.013787,0.564419,0.063883,0.048665,0.302483,0.721269,0.140462,0.189467,198,10,0,286,220,0.010546,0.607313,0.161550,0.905755,1.762895,1.319512,0.947615,1.544474,46,56,544,1272,244
146,0,14.573666,1.563839,1.562988,0.000041,0.153110,0.980245,0.976566,1.271284,1.339566,5.015445,4.875763,2.973534,1.040385,0.000064,0.000034,1.202294,0.000003,0.073798,0.000448,0.064348,9.885488,0.073096,0.094215,245,122,0.295854,0.215800,0.010427,0.103153,0.002031,0.529351,0.017137,0.629632,0.097663,0.057322,0.355960,0.776316,0.170885,0.222761,234,11,0,352,220,0.010546,0.655287,0.175893,1.160024,1.826704,1.466709,1.156314,1.973239,61,62,601,1378,294
