frame,phase,update_ms,submit_ms,finish_ms,present_ms,total_ms,bounds_included_ms,prepare_included_ms,dispatch_included_ms,packet_included_ms,dma_included_ms,vif_wait_included_ms,flushes,triangles,uploads,reuploads
159,0,2.106076,8.411279,0.535424,8.888540,19.941318,0.343024,0.308346,4.654921,0.444014,0.340434,3.145908,21,10297,0,0
160,0,2.108788,8.302005,0.533783,9.018612,19.963189,0.389608,0.308316,4.467126,0.598863,0.340970,2.734894,21,10297,0,0
161,0,2.132362,8.305403,0.535295,8.991370,19.964430,0.387685,0.346758,4.469493,0.520549,0.356845,2.819207,21,10297,0,0
162,0,2.108110,8.326867,0.534298,8.994442,19.963718,0.386556,0.305179,4.470222,0.515703,0.341722,2.812856,21,10297,0,0
163,0,2.108131,8.349491,0.535668,8.970083,19.963372,0.378727,0.310147,4.499576,0.561635,0.339403,2.828569,21,10297,0,0
164,0,2.125220,8.316776,0.536896,8.984127,19.963019,0.349521,0.309194,4.487854,0.560822,0.340983,2.942630,21,10297,0,0
165,0,2.106021,8.369876,0.533647,8.954363,19.963908,0.348484,0.345700,4.526727,0.478451,0.339267,3.057614,21,10297,0,0
166,0,2.107296,8.385705,0.536055,8.934357,19.963413,0.435337,0.315321,4.523468,0.443102,0.341790,3.079661,21,10297,0,0
167,0,2.106890,8.429610,0.535689,8.930878,20.003065,0.341546,0.314779,4.613800,0.451118,0.341715,3.117313,21,10297,0,0
168,0,2.105201,8.408898,0.535275,8.874305,19.923679,0.379639,0.316054,4.607157,0.483371,0.340447,3.084764,21,10297,0,0
169,0,2.102739,8.293766,0.538496,9.028575,19.963576,0.390035,0.332374,4.426263,0.521111,0.339878,2.796461,21,10297,0,0
170,0,2.100603,8.367110,0.535390,8.959856,19.962958,0.346748,0.309791,4.546122,0.482530,0.339355,2.870965,21,10297,0,0
171,0,2.107174,8.315494,0.536007,9.005022,19.963698,0.386607,0.307302,4.458601,0.518616,0.340413,2.916884,21,10297,0,0
172,0,2.125851,8.333276,0.536441,8.968638,19.964206,0.383124,0.309302,4.504405,0.439114,0.340332,3.005846,21,10297,0,0
173,0,2.107296,8.309370,0.536197,9.010264,19.963128,0.377516,0.306481,4.525330,0.439450,0.341465,3.098477,21,10297,0,0
174,0,2.107785,8.327111,0.534380,8.994402,19.963677,0.346273,0.308007,4.528910,0.435432,0.342170,3.052653,21,10297,0,0
175,0,2.108273,8.376122,0.530724,8.948293,19.963413,0.378845,0.343163,4.540365,0.444787,0.341987,3.102132,21,10297,0,0
176,0,2.109311,8.387868,0.536075,8.941586,19.974840,0.374040,0.314165,4.557014,0.443620,0.340624,3.068393,21,10297,0,0
177,0,2.109555,8.407617,0.534149,8.901099,19.952420,0.377618,0.310130,4.572394,0.481595,0.340597,3.096256,21,10297,0,0
178,0,2.106605,8.486799,0.536265,8.826799,19.956468,0.336541,0.317057,4.661116,0.484494,0.341220,3.122630,21,10297,0,0
179,0,2.130530,8.314823,0.534854,8.983449,19.963657,0.346639,0.382284,4.431458,0.567949,0.339783,2.713070,21,10297,0,0
180,0,2.127906,8.285729,0.536224,9.012814,19.962674,0.350444,0.312480,4.488251,0.476722,0.341580,3.023410,21,10297,0,0
181,0,2.106184,8.325850,0.535478,8.967567,19.935079,0.344432,0.310198,4.490065,0.482761,0.341912,3.014245,21,10297,0,0
182,0,2.107215,8.371301,0.536557,8.949134,19.964206,0.412791,0.330926,4.517809,0.439226,0.340875,3.084435,21,10297,0,0
183,0,2.102068,8.377343,0.536109,8.948334,19.963854,0.422017,0.311130,4.464359,0.445770,0.340441,2.983029,21,10297,0,0
184,0,2.103878,8.382172,0.533742,8.943051,19.962843,0.394613,0.309072,4.569770,0.440592,0.340325,3.136525,21,10297,0,0
185,0,2.108008,8.385786,0.535567,8.942352,19.971714,0.342455,0.311361,4.579675,0.489149,0.340739,3.070001,21,10297,0,0
186,0,2.108314,8.416894,0.535878,8.901791,19.962877,0.339186,0.347711,4.603919,0.442115,0.340895,3.124152,21,10297,0,0
187,0,2.106096,8.307214,0.529551,9.013140,19.956000,0.381239,0.345405,4.422957,0.572211,0.382392,2.703410,21,10297,0,0
188,0,2.122562,8.436547,0.534746,8.842343,19.936198,0.372942,0.313280,4.644209,0.441484,0.341112,3.160777,21,10297,0,0
189,0,2.108192,8.310835,0.535465,9.009226,19.963718,0.346612,0.304901,4.521742,0.604268,0.365831,2.820167,21,10297,0,0
190,0,2.106564,8.366031,0.530141,8.960568,19.963304,0.346354,0.306183,4.553670,0.534359,0.338555,2.877204,21,10297,0,0
191,0,2.108558,8.354516,0.534034,8.966142,19.963250,0.386590,0.345239,4.521383,0.483761,0.365933,3.026642,21,10297,0,0
192,0,2.108049,8.428212,0.558319,8.892242,19.986823,0.339756,0.315877,4.615875,0.448690,0.342238,3.123322,21,10297,0,0
193,0,2.105628,8.414391,0.531287,8.889170,19.940477,0.341058,0.313351,4.658908,0.484650,0.341241,3.104584,21,10297,0,0
194,0,2.108293,8.461612,0.535478,8.857480,19.962863,0.336534,0.313734,4.620765,0.479017,0.341641,3.134274,21,10297,0,0
195,0,2.105777,8.471032,0.537418,8.821401,19.935628,0.374637,0.314724,4.648119,0.445780,0.376411,3.119592,21,10297,0,0
196,0,2.126156,8.475610,0.535302,8.826508,19.963576,0.337341,0.312375,4.644104,0.486321,0.411587,3.082435,21,10297,0,0
197,0,2.100833,8.361657,0.535594,8.965349,19.963433,0.388845,0.351162,4.477993,0.485324,0.340461,2.817637,21,10297,0,0
198,0,2.108110,8.300947,0.534176,9.020016,19.963250,0.364109,0.306936,4.492194,0.481401,0.341383,2.988081,21,10297,0,0
199,0,2.104204,8.332319,0.536048,8.991669,19.964240,0.343248,0.348826,4.488864,0.483551,0.341682,3.012838,21,10297,0,0
200,0,2.134233,8.321028,0.535126,8.972612,19.962999,0.381415,0.307275,4.530497,0.438904,0.341397,3.103865,21,10297,0,0
201,0,2.105648,8.385949,0.536170,8.937924,19.965691,0.342943,0.310669,4.574771,0.450345,0.365370,3.061093,21,10297,0,0
202,0,2.108741,8.426402,0.536733,8.889442,19.961317,0.375014,0.342241,4.556675,0.441125,0.341553,3.122993,21,10297,0,0
203,0,2.108680,8.472538,0.534502,8.847727,19.963447,0.368774,0.313500,4.622904,0.496728,0.340380,3.083818,21,10297,0,0
204,0,2.152646,8.453908,0.536509,8.813331,19.956394,0.340681,0.349043,4.621528,0.445479,0.340400,3.133497,21,10297,0,0
205,0,2.106869,8.314558,0.536455,9.005937,19.963820,0.378811,0.305420,4.487155,0.443946,0.365601,3.036702,21,10297,0,0
206,0,2.110633,8.354584,0.536313,8.961823,19.963352,0.343669,0.345764,4.435201,0.440030,0.343621,3.000448,21,10297,0,0
207,0,2.109453,8.392419,0.535472,8.925493,19.962836,0.380107,0.311785,4.604906,0.441454,0.365200,3.101044,21,10297,0,0
208,0,2.110897,8.406640,0.536055,8.932159,19.985752,0.340685,0.315111,4.594215,0.487010,0.340875,3.058292,21,10297,0,0
209,0,2.108070,8.420820,0.541324,8.871368,19.941583,0.376390,0.312897,4.585192,0.445950,0.340691,3.139879,21,10297,0,0
210,0,2.107683,8.500817,0.535553,8.819048,19.963101,0.338386,0.316596,4.675086,0.447520,0.444268,3.112664,21,10297,0,0
211,0,2.108008,8.347578,0.534176,8.973650,19.963413,0.349433,0.347666,4.493659,0.522196,0.340678,2.820394,21,10297,0,0
212,0,2.127153,8.298452,0.535234,9.002370,19.963209,0.349189,0.313307,4.493846,0.440396,0.341871,3.062686,21,10297,0,0
213,0,2.102251,8.359338,0.536062,8.966224,19.963874,0.416751,0.311395,4.484412,0.445526,0.341634,3.002431,21,10297,0,0
214,0,2.101112,8.379398,0.536652,8.946489,19.963650,0.359199,0.346683,4.562907,0.442108,0.340413,3.081207,21,10297,0,0
215,0,2.109616,8.385095,0.535729,8.944529,19.974969,0.344354,0.310981,4.559886,0.446092,0.340834,3.076670,21,10297,0,0
216,0,2.108517,8.395715,0.533471,8.913971,19.951674,0.344069,0.347104,4.591105,0.442362,0.340698,3.122888,21,10297,0,0
217,0,2.109209,8.288849,0.533980,9.031613,19.963650,0.366096,0.344201,4.396637,0.527432,0.339803,2.683641,21,10297,0,0
218,0,2.131182,8.313826,0.534156,8.984656,19.963820,0.387550,0.309472,4.497515,0.585164,0.339247,2.765004,21,10297,0,0
219,0,2.131690,8.309804,0.536455,8.985382,19.963331,0.347636,0.304718,4.499369,0.563548,0.340949,2.906657,21,10297,0,0
220,0,2.126848,8.329939,0.537547,8.969540,19.963874,0.344774,0.305600,4.544244,0.507151,0.339037,2.846198,21,10297,0,0
221,0,2.107785,8.318505,0.535621,9.001095,19.963006,0.347290,0.305545,4.478054,0.440854,0.340936,3.055983,21,10297,0,0
222,0,2.108660,8.399194,0.534502,8.921424,19.963779,0.346313,0.307899,4.571493,0.575779,0.361715,2.942671,21,10297,0,0
223,0,2.107907,8.389794,0.533702,8.932126,19.963528,0.348036,0.348212,4.587521,0.483076,0.401645,3.054793,21,10297,0,0
224,0,2.106645,8.436629,0.535743,8.884803,19.963820,0.342251,0.316047,4.624468,0.483765,0.366659,3.111521,21,10297,0,0
225,0,2.106978,8.452864,0.535214,8.840268,19.935323,0.342333,0.314938,4.689351,0.451457,0.401449,3.096317,21,10297,0,0
226,0,2.106605,8.350569,0.536401,8.969554,19.963128,0.345262,0.386275,4.442708,0.517459,0.369880,2.788832,21,10297,0,0
227,0,2.109270,8.361311,0.537628,8.954770,19.962979,0.378781,0.307298,4.527757,0.528069,0.362264,2.987067,21,10297,0,0
228,0,2.124814,8.319990,0.535641,8.983293,19.963738,0.348924,0.341865,4.459639,0.523610,0.341648,2.911533,21,10297,0,0
229,0,2.108537,8.364831,0.536787,8.947093,19.957248,0.382389,0.313999,4.522319,0.482181,0.339437,3.055060,21,10297,0,0
230,0,2.108070,8.390567,0.535634,8.928545,19.962816,0.360267,0.352844,4.526628,0.446201,0.341946,3.079308,21,10297,0,0
231,0,2.109962,8.439863,0.579193,8.878659,20.007677,0.341614,0.353207,4.591498,0.453389,0.380575,3.088542,21,10297,0,0
232,0,2.107073,8.419050,0.535139,8.857839,19.919101,0.376105,0.313572,4.615689,0.441016,0.340447,3.133497,21,10297,0,0
233,0,2.101396,8.299164,0.537682,9.024797,19.963040,0.367184,0.308767,4.439480,0.523027,0.338732,2.853343,21,10297,0,0
234,0,2.106625,8.383284,0.535539,8.938453,19.963901,0.345995,0.381056,4.496158,0.483307,0.371358,2.787872,21,10297,0,0
235,0,2.107846,8.332035,0.536903,8.986806,19.963589,0.347439,0.345384,4.459178,0.556715,0.340162,2.918545,21,10297,0,0
236,0,2.126726,8.342411,0.536258,8.958059,19.963454,0.346734,0.304460,4.558818,0.619012,0.364048,2.851793,21,10297,0,0
237,0,2.106584,8.312686,0.536489,9.007565,19.963325,0.377089,0.306780,4.523478,0.440786,0.341478,3.096008,21,10297,0,0
238,0,2.107805,8.350406,0.534787,8.971127,19.964125,0.396050,0.308400,4.503072,0.439667,0.367208,3.046010,21,10297,0,0
239,0,2.104835,8.380680,0.535404,8.942190,19.963108,0.379249,0.312588,4.551693,0.481042,0.341064,3.075073,21,10297,0,0
240,0,2.108253,8.453067,0.536896,8.865597,19.963813,0.340746,0.313310,4.643616,0.446187,0.378886,3.116672,21,10297,0,0
241,0,2.107622,8.362064,0.536292,8.957577,19.963555,0.380751,0.350640,4.417165,0.533546,0.340129,2.772207,21,10297,0,0
242,0,2.106381,8.343631,0.536380,8.976837,19.963230,0.345981,0.306617,4.536574,0.521705,0.340007,2.988959,21,10297,0,0
243,0,2.107418,8.357690,0.535004,8.963457,19.963569,0.344455,0.349331,4.463999,0.448083,0.379340,2.983917,21,10297,0,0
244,0,2.135678,8.351186,0.533213,8.943315,19.963392,0.379184,0.310442,4.557305,0.478455,0.365872,3.062158,21,10297,0,0
245,0,2.104224,8.404856,0.534902,8.913266,19.957248,0.339457,0.312263,4.611365,0.488603,0.365506,3.053728,21,10297,0,0
246,0,2.106137,8.439436,0.530358,8.864594,19.940525,0.340871,0.352448,4.611860,0.480893,0.340685,3.111145,21,10297,0,0
247,0,2.108253,8.340539,0.534576,8.980303,19.963671,0.351332,0.385203,4.437771,0.565681,0.367567,2.819597,21,10297,0,0
248,0,2.108524,8.381860,0.535580,8.937415,19.963379,0.380575,0.309414,4.520589,0.524031,0.363430,2.984558,21,10297,0,0
249,0,2.107724,8.401961,0.529341,8.924469,19.963494,0.411458,0.350460,4.537404,0.443960,0.341831,3.094276,21,10297,0,0
250,0,2.107886,8.321238,0.536218,8.998145,19.963487,0.346693,0.386271,4.429426,0.478916,0.340752,2.842021,21,10297,0,0
251,0,2.107622,8.344872,0.534665,8.976905,19.964064,0.347229,0.305952,4.533366,0.445977,0.377760,3.059533,21,10297,0,0
252,0,2.125404,8.335697,0.534631,8.967234,19.962965,0.375275,0.305298,4.527252,0.437659,0.341688,3.070455,21,10297,0,0
253,0,2.107459,8.445479,0.536001,8.875058,19.963996,0.335754,0.311561,4.636081,0.452196,0.340386,3.140449,21,10297,0,0
254,0,2.107256,8.429487,0.536170,8.855445,19.928358,0.341261,0.344794,4.604224,0.497820,0.364638,3.088603,21,10297,0,0
255,0,2.108843,8.496463,0.535424,8.823598,19.964328,0.372013,0.352159,4.614387,0.453596,0.378791,3.111549,21,10297,0,0
256,0,2.109209,8.338891,0.536177,8.979279,19.963555,0.385705,0.313137,4.509518,0.521332,0.365607,2.850457,21,10297,0,0
257,0,2.106483,8.302941,0.535736,9.017860,19.963019,0.351244,0.332655,4.479163,0.441545,0.342909,3.009505,21,10297,0,0
258,0,2.104536,8.346466,0.534807,8.949473,19.935282,0.348063,0.310476,4.526021,0.474921,0.378099,3.021993,21,10297,0,0
259,0,2.109107,8.441776,0.536279,8.876149,19.963311,0.338372,0.346330,4.601603,0.443970,0.371480,3.130866,21,10297,0,0
260,0,2.125302,8.413110,0.563921,8.887753,19.990085,0.374668,0.314128,4.543420,0.445499,0.340563,3.054935,21,10297,0,0
261,0,2.102963,8.404626,0.534827,8.894487,19.936903,0.410811,0.339400,4.551626,0.444166,0.339959,3.110664,21,10297,0,0
262,0,2.101274,8.426904,0.535221,8.900136,19.963535,0.337674,0.328583,4.616001,0.541521,0.341648,3.070265,21,10297,0,0
263,0,2.107093,8.406721,0.535085,8.888424,19.937324,0.344218,0.309689,4.642775,0.445791,0.364427,3.140611,21,10297,0,0
264,0,2.108944,8.444360,0.535621,8.875037,19.963962,0.339505,0.312659,4.637804,0.445536,0.379442,3.109022,21,10297,0,0
265,0,2.104251,8.446048,0.535194,8.850440,19.935933,0.371212,0.314100,4.653249,0.445658,0.377407,3.128099,21,10297,0,0
266,0,2.107947,8.326874,0.537045,8.991526,19.963392,0.345120,0.348182,4.480665,0.483639,0.369086,2.778242,21,10297,0,0
267,0,2.132931,8.378482,0.531362,8.920427,19.963203,0.413659,0.423740,4.383603,0.488722,0.414503,2.743974,21,10297,0,0
268,0,2.129005,8.301110,0.536435,8.996802,19.963352,0.386705,0.314104,4.466648,0.518392,0.342672,2.956631,21,10297,0,0
269,0,2.133484,8.326070,0.535892,8.968394,19.963840,0.347419,0.312212,4.522970,0.444119,0.377611,3.052687,21,10297,0,0
270,0,2.106971,8.392215,0.536245,8.928118,19.963548,0.360867,0.347327,4.573452,0.442529,0.340535,3.092990,21,10297,0,0
271,0,2.107154,8.415510,0.535655,8.905677,19.963996,0.343770,0.313283,4.578803,0.449365,0.374112,3.016554,21,10297,0,0
272,0,2.100013,8.422672,0.533613,8.880198,19.936496,0.377692,0.342787,4.595381,0.483083,0.340474,3.074382,21,10297,0,0
273,0,2.104021,8.313663,0.533702,9.011756,19.963142,0.379686,0.349277,4.424249,0.485002,0.340542,2.828701,21,10297,0,0
274,0,2.092099,8.367516,0.535580,8.968909,19.964105,0.347073,0.352736,4.512604,0.478394,0.378425,2.976620,21,10297,0,0
275,0,2.105099,8.308868,0.535682,9.013906,19.963555,0.378574,0.306298,4.505473,0.481089,0.340617,3.000563,21,10297,0,0
276,0,2.125953,8.356998,0.535485,8.945485,19.963921,0.345859,0.306827,4.530117,0.467021,0.377163,2.995087,21,10297,0,0
277,0,2.109270,8.353336,0.537370,8.963131,19.963108,0.375203,0.308102,4.561171,0.440779,0.340678,3.131192,21,10297,0,0
278,0,2.108090,8.368968,0.535438,8.951630,19.964125,0.343696,0.309574,4.528381,0.436781,0.362549,3.050022,21,10297,0,0
279,0,2.106706,8.392114,0.531030,8.932872,19.962721,0.382955,0.340708,4.562168,0.482157,0.340488,3.088921,21,10297,0,0
280,0,2.109575,8.443648,0.535817,8.867489,19.956529,0.341356,0.347334,4.597778,0.445774,0.379347,3.107700,21,10297,0,0
281,0,2.132219,8.308923,0.533668,8.988909,19.963718,0.386288,0.349640,4.469832,0.482805,0.356025,2.819611,21,10297,0,0
282,0,2.130371,8.322388,0.535953,8.974884,19.963596,0.347114,0.305050,4.515672,0.561367,0.340868,2.923845,21,10297,0,0
283,0,2.107337,8.347314,0.536543,8.971914,19.963108,0.376204,0.306898,4.517612,0.445041,0.377957,3.046844,21,10297,0,0
284,0,2.123247,8.345422,0.536821,8.957374,19.962863,0.376234,0.354716,4.484385,0.482920,0.340386,3.011237,21,10297,0,0
285,0,2.106808,8.412682,0.535051,8.909705,19.964247,0.373427,0.347273,4.554036,0.450161,0.340908,3.059547,21,10297,0,0
286,0,2.105384,8.433027,0.535628,8.861908,19.935947,0.341709,0.315850,4.668474,0.526693,0.342868,3.075460,21,10297,0,0
287,0,2.109270,8.286001,0.533505,9.057424,19.986199,0.353041,0.346554,4.450399,0.528324,0.342082,2.817763,21,10297,0,0
288,0,2.131548,8.297733,0.533688,8.977292,19.940260,0.388418,0.381297,4.425364,0.486450,0.341526,2.744514,21,10297,0,0
289,0,2.108029,8.331106,0.535173,8.989024,19.963331,0.350898,0.311696,4.498135,0.486881,0.357300,3.008592,21,10297,0,0
290,0,2.109392,8.389489,0.535553,8.929094,19.963528,0.346809,0.311852,4.569444,0.437086,0.340963,3.097443,21,10297,0,0
291,0,2.107073,8.393680,0.536435,8.926185,19.963372,0.376831,0.345211,4.542850,0.482602,0.339871,3.063755,21,10297,0,0
292,0,2.113746,8.374006,0.534732,8.941518,19.964003,0.338175,0.310187,4.575721,0.486074,0.341309,3.047916,21,10297,0,0
293,0,2.131266,8.339010,0.534610,8.958527,19.963413,0.374905,0.305328,4.560920,0.440589,0.340698,3.130724,21,10297,0,0
294,0,2.108965,8.397810,0.536821,8.941457,19.985053,0.389964,0.348524,4.505669,0.439328,0.342801,3.065877,21,10297,0,0
295,0,2.106605,8.418745,0.536055,8.879913,19.941318,0.377977,0.308343,4.594201,0.445472,0.341031,3.117367,21,10297,0,0
296,0,2.109066,8.319278,0.533898,9.001455,19.963698,0.414124,0.344852,4.425008,0.517246,0.341010,2.792379,21,10297,0,0
297,0,2.107947,8.352644,0.535736,8.967506,19.963833,0.346741,0.349854,4.513302,0.527045,0.340081,2.831814,21,10297,0,0
298,0,2.105771,8.362593,0.535933,8.967377,19.971673,0.407288,0.308244,4.527849,0.441810,0.342021,3.054925,21,10297,0,0
299,0,2.108537,8.429752,0.535567,8.881154,19.955010,0.367713,0.313714,4.579963,0.493056,0.341770,3.080878,21,10297,0,0
300,0,2.121870,8.450809,0.531586,8.831397,19.935662,0.340427,0.347446,4.650224,0.442576,0.340773,3.164859,21,10297,0,0
301,0,2.106422,8.299910,0.535194,9.022234,19.963759,0.346734,0.315267,4.469550,0.444773,0.340759,3.039795,21,10297,0,0
302,0,2.106706,8.375003,0.531816,8.950490,19.964016,0.347704,0.306786,4.543145,0.438538,0.392225,3.064514,21,10297,0,0
303,0,2.107317,8.402123,0.535892,8.917959,19.963291,0.346463,0.346958,4.602888,0.446377,0.399970,3.069187,21,10297,0,0
304,0,2.106361,8.411245,0.535146,8.910438,19.963189,0.340780,0.350118,4.576908,0.444885,0.342536,3.124054,21,10297,0,0
305,0,2.104224,8.309865,0.533518,8.987098,19.934706,0.346961,0.348975,4.467289,0.522580,0.357883,2.777795,21,10297,0,0
306,0,2.109066,8.346032,0.534285,8.966949,19.956333,0.420644,0.385657,4.369476,0.439599,0.372701,2.784637,21,10297,0,0
307,0,2.110633,8.358198,0.536021,8.958716,19.963569,0.345832,0.341427,4.524543,0.527530,0.362874,2.985474,21,10297,0,0
308,0,2.124285,8.305830,0.536618,8.996721,19.963454,0.346754,0.308424,4.477793,0.440955,0.341587,3.014228,21,10297,0,0
309,0,2.107703,8.380598,0.534990,8.958249,19.981540,0.413486,0.346815,4.484385,0.485301,0.340759,3.004615,21,10297,0,0
310,0,2.106157,8.403263,0.535492,8.899960,19.944872,0.341997,0.351976,4.581675,0.484080,0.342244,3.056424,21,10297,0,0
311,0,2.108354,8.295027,0.533953,9.026527,19.963860,0.379768,0.387543,4.361616,0.487037,0.383999,2.726254,21,10297,0,0
312,0,2.106347,8.440169,0.535241,8.854014,19.935771,0.343228,0.354587,4.634064,0.444709,0.378092,3.106788,21,10297,0,0
313,0,2.107866,8.320224,0.527113,9.008087,19.963291,0.349148,0.328942,4.470242,0.484480,0.340380,3.000468,21,10297,0,0
314,0,2.106340,8.350752,0.535967,8.970313,19.963372,0.348809,0.312341,4.520420,0.434462,0.377943,3.057237,21,10297,0,0
315,0,2.106645,8.397959,0.548723,8.909861,19.963189,0.378160,0.311941,4.548645,0.442173,0.340908,3.112786,21,10297,0,0
316,0,2.125485,8.394229,0.536421,8.908030,19.964166,0.379205,0.314402,4.548692,0.440009,0.373935,3.038486,21,10297,0,0
317,0,2.106605,8.415090,0.534597,8.879411,19.935703,0.338182,0.309909,4.660472,0.446726,0.340278,3.134925,21,10297,0,0
318,0,2.105791,8.288740,0.536780,9.032630,19.963942,0.367045,0.312703,4.468265,0.523814,0.341953,2.874346,21,10297,0,0
319,0,2.145182,8.316833,0.534041,8.967621,19.963677,0.454217,0.351142,4.405067,0.487220,0.341770,2.806525,21,10297,0,0
320,0,2.108497,8.304406,0.535817,9.014218,19.962938,0.349372,0.308272,4.505703,0.484111,0.341003,2.967868,21,10297,0,0
321,0,2.106238,8.363997,0.535967,8.958025,19.964227,0.388967,0.345805,4.458774,0.547899,0.339071,2.733629,21,10297,0,0
