frame,phase,update_ms,submit_ms,finish_ms,present_ms,total_ms,bounds_included_ms,prepare_included_ms,dispatch_included_ms,packet_included_ms,dma_included_ms,vif_wait_included_ms,flushes,triangles,uploads,reuploads
136,0,2.108365,11.599701,0.532539,5.723311,19.963915,0.397576,0.368876,8.188697,0.925059,0.590444,3.067444,33,12312,0,0
137,0,2.108595,11.479462,0.536655,5.838830,19.963542,0.442688,0.367340,8.030633,0.987071,0.556380,2.684923,33,12312,0,0
138,0,2.107876,11.508372,0.534295,5.813453,19.963996,0.360172,0.336589,8.120931,1.001553,0.553887,3.024360,33,12312,0,0
139,0,2.135505,11.525747,0.529283,5.773217,19.963752,0.395888,0.331821,8.160082,0.844828,0.624858,3.113081,33,12312,0,0
140,0,2.108222,11.524160,0.531623,5.799462,19.963467,0.360711,0.330048,8.165012,0.942864,0.587270,2.849633,33,12312,0,0
141,0,2.128608,11.558238,0.528965,5.747820,19.963630,0.358693,0.374051,8.136532,1.040341,0.554253,2.810031,33,12312,0,0
142,0,2.128384,11.594777,0.529175,5.711097,19.963433,0.395827,0.364353,8.183970,0.922879,0.551782,3.086704,33,12312,0,0
143,0,2.110928,11.560415,0.529202,5.763655,19.964199,0.361318,0.431298,8.075619,1.041755,0.587731,2.791802,33,12312,0,0
144,0,2.110155,11.507009,0.533176,5.813921,19.964261,0.399441,0.336453,8.126675,0.960704,0.595710,2.970388,33,12312,0,0
145,0,2.135393,11.534363,0.533135,5.760929,19.963820,0.394443,0.333923,8.168850,0.867845,0.623586,3.099932,33,12312,0,0
146,0,2.111945,11.495778,0.534003,5.821842,19.963569,0.361528,0.418627,8.043382,1.018965,0.551880,2.829536,33,12312,0,0
147,0,2.105781,11.551442,0.534200,5.772051,19.963474,0.362074,0.339647,8.149848,1.050310,0.587355,2.957309,33,12312,0,0
148,0,2.104296,11.618337,0.535739,5.713091,19.971463,0.357334,0.406460,8.241174,0.986603,0.553260,3.114075,33,12312,0,0
149,0,2.122667,11.641083,0.533881,5.658349,19.955980,0.356496,0.344791,8.291599,0.962155,0.595262,3.089976,33,12312,0,0
150,0,2.127489,11.548981,0.533841,5.753340,19.963650,0.391673,0.338454,8.095683,0.957954,0.550286,2.912354,33,12312,0,0
151,0,2.110460,11.571279,0.534173,5.747982,19.963894,0.394626,0.331373,8.188938,0.958140,0.591977,3.110541,33,12312,0,0
152,0,2.108242,11.629710,0.528951,5.696855,19.963759,0.373969,0.343333,8.213854,0.930240,0.584507,3.123572,33,12312,0,0
153,0,2.107775,11.575348,0.532681,5.740868,19.956672,0.435896,0.432434,8.039537,0.880157,0.589932,2.696167,33,12312,0,0
154,0,2.107103,11.537038,0.537428,5.782352,19.963921,0.397397,0.337114,8.191243,0.884505,0.654653,3.099569,33,12312,0,0
155,0,2.107652,11.589834,0.534146,5.732181,19.963813,0.383789,0.343126,8.214016,0.904870,0.622776,3.106493,33,12312,0,0
156,0,2.139981,11.513234,0.533861,5.776493,19.963569,0.401974,0.336612,8.112169,0.975559,0.552890,2.806458,33,12312,0,0
157,0,2.129144,11.524906,0.531955,5.777164,19.963169,0.359443,0.330444,8.168471,0.881734,0.591007,3.087050,33,12312,0,0
158,0,2.127489,11.608348,0.533705,5.694312,19.963854,0.357673,0.379706,8.148590,0.924394,0.585483,3.074544,33,12312,0,0
159,0,2.134650,11.687795,0.534132,5.607079,19.963657,0.355530,0.331553,8.346252,0.948866,0.555817,3.183757,33,12312,0,0
160,0,2.108426,11.527496,0.536404,5.792260,19.964586,0.398885,0.334093,8.182454,0.910611,0.687517,3.072795,33,12312,0,0
161,0,2.108141,11.609751,0.533603,5.712480,19.963976,0.375400,0.343397,8.238681,0.885067,0.695062,3.107357,33,12312,0,0
162,0,2.107815,11.539948,0.534709,5.780636,19.963108,0.363536,0.410275,8.054704,0.936883,0.619080,2.883613,33,12312,0,0
163,0,2.108649,11.571808,0.533596,5.749576,19.963630,0.392375,0.332058,8.209642,1.002909,0.590597,3.084330,33,12312,0,0
164,0,2.107632,11.661916,0.534763,5.659075,19.963386,0.354207,0.339613,8.270616,0.930159,0.553752,3.153971,33,12312,0,0
165,0,2.152330,11.640472,0.533251,5.637800,19.963854,0.436951,0.415833,8.108595,0.966285,0.558428,2.760980,33,12312,0,0
166,0,2.123115,11.552439,0.531949,5.756026,19.963528,0.395420,0.332357,8.187812,0.925368,0.654076,3.093472,33,12312,0,0
167,0,2.104987,11.648265,0.533285,5.676815,19.963352,0.355238,0.341478,8.290283,0.961846,0.615051,3.029433,33,12312,0,0
168,0,2.109056,11.536102,0.534743,5.784075,19.963976,0.360274,0.446771,7.995192,1.000841,0.550591,2.828230,33,12312,0,0
169,0,2.109341,11.553274,0.534397,5.766463,19.963474,0.397156,0.331740,8.185649,0.995605,0.623444,3.072754,33,12312,0,0
170,0,2.110562,11.609812,0.533705,5.709618,19.963698,0.354584,0.341790,8.214423,0.927870,0.584547,3.111810,33,12312,0,0
171,0,2.133653,11.604970,0.529744,5.695716,19.964084,0.433167,0.417426,8.085999,0.959985,0.589888,2.736386,33,12312,0,0
172,0,2.104316,11.562795,0.533156,5.762692,19.962958,0.395976,0.332730,8.196513,0.999888,0.555579,3.102342,33,12312,0,0
173,0,2.127916,11.618642,0.533759,5.683170,19.963487,0.357212,0.352580,8.198168,0.847263,0.553914,3.079725,33,12312,0,0
174,0,2.155016,11.694895,0.532477,5.581546,19.963935,0.358066,0.334293,8.343926,0.966458,0.590105,3.148532,33,12312,0,0
175,0,2.107612,11.535756,0.534309,5.785689,19.963365,0.392239,0.331563,8.124464,0.910990,0.624264,3.016201,33,12312,0,0
176,0,2.107754,11.595449,0.534193,5.727136,19.964532,0.356723,0.340549,8.215400,0.932302,0.612176,3.037204,33,12312,0,0
177,0,2.108995,11.644989,0.531521,5.650618,19.936123,0.357435,0.371009,8.293077,0.887763,0.645518,3.098724,33,12312,0,0
178,0,2.109361,11.476369,0.533569,5.807695,19.926995,0.364946,0.334869,8.105516,0.851546,0.685896,3.051809,33,12312,0,0
179,0,2.106330,11.495148,0.529290,5.832319,19.963087,0.358470,0.460656,7.917847,0.996904,0.555186,2.726515,33,12312,0,0
180,0,2.110012,11.584361,0.531094,5.738183,19.963650,0.475820,0.335836,8.103773,0.975501,0.585653,2.730092,33,12312,0,0
181,0,2.128079,11.591176,0.532179,5.711809,19.963243,0.423957,0.331462,8.193895,0.957381,0.629439,3.087965,33,12312,0,0
182,0,2.128242,11.555186,0.532084,5.748511,19.964023,0.419691,0.338938,8.069092,0.928253,0.585314,2.772400,33,12312,0,0
183,0,2.107408,11.525258,0.532912,5.810706,19.976284,0.364594,0.370300,8.063531,0.921960,0.586344,2.966536,33,12312,0,0
184,0,2.107754,11.630280,0.533888,5.678769,19.950690,0.357500,0.390255,8.237267,1.005164,0.622670,3.103102,33,12312,0,0
185,0,2.108507,11.496490,0.535021,5.823917,19.963935,0.361569,0.376882,8.068125,0.960927,0.621945,2.850817,33,12312,0,0
186,0,2.090786,11.622447,0.528510,5.722416,19.964159,0.358480,0.339627,8.253655,0.931722,0.550869,3.030986,33,12312,0,0
187,0,2.096259,11.636078,0.535719,5.668209,19.936266,0.356544,0.333778,8.332086,0.889828,0.687809,3.106567,33,12312,0,0
188,0,2.096870,11.534902,0.542392,5.788795,19.962958,0.364360,0.374966,8.121097,1.044918,0.554372,2.988708,33,12312,0,0
189,0,2.127469,11.596527,0.533827,5.705855,19.963677,0.361579,0.383955,8.138994,0.880839,0.554484,3.036818,33,12312,0,0
190,0,2.116564,11.575104,0.542209,5.702131,19.936008,0.398336,0.417477,8.056864,0.886542,0.585890,2.801202,33,12312,0,0
191,0,2.106228,11.570628,0.530063,5.756894,19.963813,0.364315,0.338199,8.111247,0.877187,0.589976,3.044552,33,12312,0,0
192,0,2.109972,11.517351,0.532586,5.804338,19.964247,0.439036,0.382029,8.030735,1.044854,0.552517,2.715115,33,12312,0,0
193,0,2.112047,11.504181,0.536282,5.810978,19.963487,0.399424,0.347717,8.103448,0.877452,0.553904,3.048611,33,12312,0,0
194,0,2.110135,11.666107,0.535651,5.623355,19.935248,0.360294,0.347175,8.337775,0.923350,0.621518,3.076402,33,12312,0,0
195,0,2.111315,11.543467,0.534030,5.775435,19.964247,0.395918,0.338030,8.128696,0.841532,0.671729,3.068214,33,12312,0,0
196,0,2.110562,11.525503,0.533481,5.793867,19.963413,0.402751,0.370914,8.075456,0.930298,0.551378,2.785021,33,12312,0,0
197,0,2.131354,11.562375,0.529222,5.746680,19.969632,0.361589,0.335951,8.168694,0.956377,0.554192,2.981222,33,12312,0,0
198,0,2.130235,11.655528,0.532240,5.639665,19.957669,0.359751,0.372491,8.280691,0.943858,0.626312,3.097385,33,12312,0,0
199,0,2.109077,11.492767,0.535821,5.825626,19.963291,0.360847,0.330594,8.140266,0.929935,0.623789,3.015177,33,12312,0,0
200,0,2.109585,11.570472,0.534960,5.749251,19.964267,0.385695,0.342638,8.187764,0.894901,0.586507,3.052941,33,12312,0,0
201,0,2.111396,11.480764,0.534092,5.809140,19.935391,0.400174,0.342411,7.992527,0.934703,0.553555,2.734853,33,12312,0,0
202,0,2.111111,11.551219,0.529093,5.772051,19.963474,0.359548,0.334361,8.187086,0.958706,0.551280,3.098131,33,12312,0,0
203,0,2.111518,11.632443,0.533732,5.685835,19.963528,0.354343,0.342048,8.231371,0.961575,0.588881,3.081397,33,12312,0,0
204,0,2.111457,11.601898,0.530653,5.712724,19.956733,0.399350,0.375214,8.193885,0.934594,0.581224,2.722816,33,12312,0,0
205,0,2.129951,11.591543,0.537442,5.704675,19.963609,0.396742,0.330078,8.249335,0.962568,0.593543,3.126682,33,12312,0,0
206,0,2.133063,11.520620,0.532925,5.777103,19.963711,0.357815,0.388224,7.998298,1.008460,0.585704,2.737467,33,12312,0,0
207,0,2.110969,11.552887,0.532850,5.789039,19.985745,0.361040,0.333225,8.154955,0.945272,0.594916,3.055467,33,12312,0,0
208,0,2.111416,11.655284,0.533902,5.641503,19.942105,0.355211,0.334490,8.322964,0.929972,0.623084,3.125739,33,12312,0,0
209,0,2.112128,11.498932,0.537326,5.814599,19.962986,0.359233,0.333706,8.158908,0.920763,0.625810,3.069512,33,12312,0,0
210,0,2.111131,11.588796,0.533149,5.730737,19.963813,0.351888,0.341220,8.244690,1.005778,0.551873,3.126187,33,12312,0,0
211,0,2.110623,11.501923,0.534871,5.787350,19.934767,0.361342,0.426117,7.956682,0.957777,0.553969,2.799500,33,12312,0,0
212,0,2.112922,11.591319,0.531609,5.727298,19.963148,0.397142,0.331407,8.223273,0.906698,0.553348,3.069858,33,12312,0,0
213,0,2.124335,11.626760,0.533393,5.679223,19.963711,0.355791,0.342055,8.241414,0.949141,0.587596,3.133209,33,12312,0,0
214,0,2.155504,11.616994,0.533549,5.657447,19.963494,0.361969,0.416935,8.167667,0.935164,0.632968,2.754761,33,12312,0,0
215,0,2.105170,11.585378,0.537137,5.736270,19.963955,0.391907,0.331163,8.222527,0.923977,0.625743,3.121433,33,12312,0,0
216,0,2.110562,11.489349,0.545254,5.818892,19.964057,0.400438,0.442939,7.971276,0.966492,0.684547,2.699863,33,12312,0,0
217,0,2.112576,11.535044,0.534071,5.803789,19.985480,0.362240,0.339817,8.079434,0.950572,0.555135,3.002048,33,12312,0,0
218,0,2.112169,11.644623,0.532213,5.652266,19.941271,0.355771,0.358432,8.290938,0.966831,0.551571,3.110575,33,12312,0,0
219,0,2.110664,11.530792,0.533766,5.788069,19.963291,0.401028,0.341265,8.093926,0.919264,0.658390,2.999532,33,12312,0,0
220,0,2.107903,11.684038,0.534627,5.636844,19.963413,0.394830,0.345625,8.257812,0.971931,0.585103,3.023824,33,12312,0,0
221,0,2.156786,11.500017,0.533108,5.773271,19.963182,0.363434,0.419583,8.101844,1.002346,0.553172,2.832408,33,12312,0,0
222,0,2.129361,11.569651,0.531487,5.733280,19.963779,0.400136,0.339257,8.202115,0.851240,0.553823,3.039873,33,12312,0,0
223,0,2.114081,11.492767,0.534153,5.822737,19.963738,0.361664,0.337338,8.079692,1.043111,0.556508,2.836982,33,12312,0,0
224,0,2.112352,11.561045,0.533644,5.756934,19.963976,0.358510,0.346927,8.175232,0.855326,0.597961,3.044732,33,12312,0,0
225,0,2.137417,11.502146,0.534431,5.789656,19.963650,0.399875,0.415866,8.009939,0.957760,0.554850,2.789714,33,12312,0,0
226,0,2.111640,11.615692,0.531854,5.704837,19.964023,0.429308,0.339257,8.165927,0.922682,0.552538,3.071316,33,12312,0,0
227,0,2.112718,11.491709,0.535719,5.823666,19.963813,0.360758,0.330655,8.154005,1.080610,0.557560,2.939752,33,12312,0,0
228,0,2.111742,11.593028,0.533719,5.724837,19.963325,0.357161,0.417450,8.161102,0.971995,0.594462,3.011078,33,12312,0,0
229,0,2.125109,11.641876,0.533291,5.634952,19.935228,0.355706,0.335815,8.306851,1.001207,0.614302,3.119130,33,12312,0,0
230,0,2.131171,11.569244,0.533251,5.723473,19.957140,0.362854,0.332201,8.183092,0.922401,0.592173,3.082757,33,12312,0,0
231,0,2.108995,11.640839,0.534112,5.680274,19.964220,0.354879,0.340868,8.213169,0.920295,0.587748,3.090854,33,12312,0,0
232,0,2.110887,11.570343,0.532396,5.750105,19.963732,0.377357,0.375994,8.153792,1.077766,0.580302,2.793054,33,12312,0,0
233,0,2.110338,11.580577,0.535407,5.737715,19.964037,0.356249,0.332760,8.240699,0.921407,0.625003,3.143141,33,12312,0,0
234,0,2.111660,11.508453,0.532566,5.810889,19.963569,0.363502,0.334069,8.133362,0.982703,0.621212,2.820380,33,12312,0,0
235,0,2.111986,11.535451,0.533549,5.803952,19.984938,0.360680,0.337531,8.099216,0.989692,0.555325,2.996721,33,12312,0,0
236,0,2.109321,11.674571,0.532376,5.625390,19.941657,0.355832,0.333896,8.341085,0.928694,0.552792,3.156440,33,12312,0,0
237,0,2.126126,11.487111,0.533495,5.816776,19.963508,0.363810,0.330214,8.124864,1.078298,0.556549,2.955088,33,12312,0,0
238,0,2.131232,11.599314,0.533373,5.699894,19.963813,0.358602,0.341349,8.167948,0.964376,0.583523,3.036669,33,12312,0,0
239,0,2.136868,11.585019,0.536194,5.705244,19.963325,0.389964,0.415982,8.032834,0.883074,0.591064,2.797743,33,12312,0,0
240,0,2.103794,11.563243,0.532254,5.764469,19.963759,0.414849,0.333279,8.177253,0.984311,0.588979,3.028293,33,12312,0,0
241,0,2.097236,11.641815,0.529819,5.695085,19.963955,0.356652,0.342777,8.273546,0.923740,0.579990,3.126099,33,12312,0,0
242,0,2.103014,11.555776,0.534573,5.770532,19.963894,0.436503,0.382009,8.062680,0.909770,0.625417,2.753560,33,12312,0,0
243,0,2.099962,11.525706,0.527215,5.810774,19.963657,0.436961,0.337833,8.111582,0.880324,0.623854,3.062246,33,12312,0,0
244,0,2.107286,11.661102,0.533440,5.661699,19.963528,0.358734,0.342377,8.250278,0.883291,0.591858,3.097778,33,12312,0,0
245,0,2.150438,11.546031,0.564813,5.701847,19.963128,0.360592,0.412235,8.134332,0.883670,0.557020,2.796221,33,12312,0,0
246,0,2.125556,11.589305,0.534112,5.714806,19.963779,0.359389,0.372593,8.140825,0.964484,0.550134,3.013753,33,12312,0,0
247,0,2.107998,11.545909,0.533949,5.775659,19.963515,0.396796,0.378794,8.044403,0.926103,0.600043,2.744859,33,12312,0,0
248,0,2.110948,11.549530,0.532844,5.771040,19.964362,0.397559,0.388014,8.103411,0.888899,0.585039,2.994846,33,12312,0,0
249,0,2.111294,11.445730,0.534600,5.842146,19.933770,0.437191,0.418416,7.956072,0.944441,0.587558,2.698693,33,12312,0,0
250,0,2.111559,11.569611,0.534030,5.748335,19.963535,0.396498,0.344449,8.157694,0.959835,0.552005,3.099792,33,12312,0,0
251,0,2.111172,11.665538,0.533746,5.653480,19.963935,0.355662,0.348846,8.253920,0.939426,0.643066,3.133382,33,12312,0,0
252,0,2.110460,11.581472,0.534383,5.737098,19.963413,0.392046,0.374664,8.131690,0.920017,0.606679,2.972256,33,12312,0,0
253,0,2.128038,11.687429,0.533271,5.587223,19.935961,0.357839,0.380887,8.304535,0.927979,0.615217,3.080682,33,12312,0,0
254,0,2.130459,11.542063,0.536370,5.776974,19.985867,0.390605,0.337273,8.143650,0.888665,0.587196,3.021152,33,12312,0,0
255,0,2.114346,11.594635,0.535468,5.690453,19.934903,0.355594,0.345381,8.223409,1.003608,0.649679,3.021298,33,12312,0,0
256,0,2.113288,11.523346,0.534844,5.794864,19.966343,0.358490,0.373610,8.123416,0.845120,0.589979,3.027737,33,12312,0,0
257,0,2.110643,11.638153,0.533542,5.678836,19.961175,0.358236,0.368076,8.251634,0.960052,0.557627,3.136122,33,12312,0,0
258,0,2.109911,11.533559,0.535082,5.785302,19.963854,0.362552,0.333418,8.136583,1.014845,0.619592,2.918481,33,12312,0,0
259,0,2.109083,11.622582,0.535183,5.697025,19.963874,0.356798,0.341851,8.243252,1.016385,0.555203,3.086331,33,12312,0,0
260,0,2.138129,11.552134,0.534390,5.738834,19.963487,0.434920,0.398461,8.144226,0.968333,0.635017,2.751872,33,12312,0,0
261,0,2.122403,11.544220,0.533468,5.737220,19.937310,0.394945,0.330709,8.177239,0.956336,0.590512,3.063548,33,12312,0,0
262,0,2.131721,11.561412,0.534356,5.736549,19.964037,0.396094,0.450738,7.987749,0.849138,0.552392,2.755981,33,12312,0,0
263,0,2.099311,11.606700,0.533576,5.724389,19.963976,0.360548,0.338857,8.178853,0.916368,0.627299,2.990434,33,12312,0,0
264,0,2.109382,11.689524,0.534885,5.601986,19.935777,0.393690,0.382005,8.287079,0.926724,0.552514,3.152934,33,12312,0,0
265,0,2.110501,11.583710,0.533352,5.735538,19.963101,0.396637,0.341295,8.201775,0.865329,0.629612,3.071923,33,12312,0,0
266,0,2.110012,11.467824,0.535990,5.872921,19.986749,0.397695,0.343801,8.070570,1.019792,0.579993,2.831865,33,12312,0,0
267,0,2.110399,11.560801,0.552219,5.717085,19.940504,0.356072,0.347460,8.176385,0.878231,0.656074,3.039853,33,12312,0,0
268,0,2.110704,11.552399,0.534207,5.766544,19.963854,0.387478,0.337491,8.120972,0.992920,0.600233,2.861504,33,12312,0,0
269,0,2.129401,11.604584,0.532640,5.696923,19.963548,0.393843,0.331211,8.222595,0.846744,0.616675,3.093248,33,12312,0,0
270,0,2.131538,11.683523,0.533088,5.615116,19.963264,0.355699,0.341573,8.279148,0.929515,0.609816,3.139160,33,12312,0,0
271,0,2.109890,11.563304,0.534600,5.778222,19.986016,0.356917,0.366204,8.139299,0.918647,0.661140,3.030606,33,12312,0,0
272,0,2.110114,11.594289,0.533237,5.704607,19.942247,0.404080,0.374274,8.175368,0.848480,0.653371,3.113315,33,12312,0,0
273,0,2.114204,11.507911,0.531881,5.809797,19.963793,0.363190,0.332309,8.134738,0.954702,0.556291,3.060235,33,12312,0,0
274,0,2.111844,11.582916,0.533603,5.735653,19.964016,0.356812,0.380514,8.138248,0.924537,0.585090,3.059889,33,12312,0,0
275,0,2.109646,11.673147,0.535082,5.617638,19.935513,0.375142,0.335503,8.320055,0.924605,0.622976,3.154487,33,12312,0,0
276,0,2.111213,11.597443,0.536485,5.717655,19.962796,0.397176,0.334181,8.248196,0.970900,0.604095,3.103834,33,12312,0,0
277,0,2.125760,11.640615,0.534946,5.662947,19.964267,0.353624,0.341085,8.291809,0.966665,0.596754,3.119561,33,12312,0,0
278,0,2.132290,11.555817,0.533922,5.741275,19.963304,0.391673,0.377696,8.067176,1.000342,0.550903,2.843818,33,12312,0,0
279,0,2.113756,11.600149,0.534064,5.715620,19.963589,0.396756,0.331211,8.208672,0.959208,0.557336,3.126383,33,12312,0,0
280,0,2.110867,11.571360,0.533637,5.748376,19.964240,0.422621,0.378120,8.021250,0.972504,0.585202,2.667630,33,12312,0,0
281,0,2.110562,11.547902,0.559441,5.762529,19.980435,0.359748,0.339983,8.118354,1.016788,0.589444,2.973548,33,12312,0,0
282,0,2.106208,11.629669,0.536296,5.666501,19.938673,0.360162,0.358870,8.296139,0.926995,0.655657,3.146023,33,12312,0,0
283,0,2.110399,11.474213,0.533847,5.845422,19.963881,0.362081,0.332757,8.105984,0.878950,0.623630,2.986864,33,12312,0,0
284,0,2.110867,11.637014,0.534376,5.681780,19.964037,0.355665,0.343499,8.221110,0.930471,0.553575,3.054477,33,12312,0,0
285,0,2.155707,11.576406,0.536655,5.694767,19.963535,0.402584,0.410580,8.092868,0.922163,0.557922,2.778731,33,12312,0,0
286,0,2.124152,11.585019,0.531860,5.722151,19.963182,0.358575,0.372660,8.140235,0.965644,0.550466,3.010308,33,12312,0,0
287,0,2.108832,11.674082,0.531731,5.648950,19.963596,0.354997,0.344777,8.280891,0.991411,0.621901,3.042779,33,12312,0,0
288,0,2.110338,11.543508,0.533590,5.799333,19.986769,0.384071,0.346575,8.160712,1.040090,0.627289,2.914876,33,12312,0,0
289,0,2.110480,11.608978,0.537543,5.683760,19.940762,0.358419,0.361732,8.269589,0.851800,0.591746,3.101512,33,12312,0,0
290,0,2.111213,11.534292,0.532586,5.785953,19.964044,0.364285,0.343458,8.115696,0.959656,0.552134,3.068129,33,12312,0,0
291,0,2.111844,11.615448,0.533990,5.702206,19.963487,0.356350,0.347361,8.232720,0.979031,0.554986,3.100460,33,12312,0,0
292,0,2.112759,11.559316,0.533691,5.757117,19.962884,0.357340,0.333944,8.174710,1.006697,0.600640,2.892537,33,12312,0,0
293,0,2.126553,11.633148,0.531420,5.672529,19.963650,0.393073,0.366031,8.223996,0.921814,0.591373,3.090997,33,12312,0,0
294,0,2.129869,11.499868,0.537245,5.797482,19.964464,0.361165,0.332180,8.141795,1.005391,0.587033,2.927823,33,12312,0,0
295,0,2.110623,11.552439,0.535448,5.765018,19.963528,0.398173,0.338935,8.140160,0.883409,0.650384,3.035485,33,12312,0,0
296,0,2.110094,11.639028,0.532098,5.653812,19.935031,0.387109,0.336317,8.270942,0.851783,0.725067,3.127797,33,12312,0,0
297,0,2.110847,11.542267,0.533949,5.776228,19.963291,0.393887,0.332106,8.176229,0.957001,0.591237,3.099460,33,12312,0,0
298,0,2.111437,11.639862,0.534085,5.678572,19.963955,0.353353,0.341532,8.237101,0.969777,0.585137,3.082065,33,12312,0,0
299,0,2.112067,11.571218,0.534980,5.745243,19.963508,0.361694,0.379317,8.161801,1.070194,0.590451,2.776015,33,12312,0,0
300,0,2.109728,11.636871,0.536608,5.680342,19.963548,0.355387,0.369690,8.296902,0.988163,0.588477,3.152900,33,12312,0,0
301,0,2.130561,11.508148,0.533847,5.790911,19.963467,0.398716,0.382667,8.084883,0.967397,0.724728,2.748013,33,12312,0,0
302,0,2.130988,11.564423,0.557570,5.733395,19.986376,0.360965,0.337335,8.097365,0.956346,0.552633,3.011583,33,12312,0,0
303,0,2.109789,11.639808,0.534159,5.656233,19.939989,0.357612,0.333469,8.291036,0.960310,0.591963,3.125014,33,12312,0,0
304,0,2.105455,11.537649,0.533257,5.788103,19.964464,0.363210,0.378740,8.067135,0.945580,0.550195,2.957587,33,12312,0,0
305,0,2.115017,11.631236,0.532274,5.685042,19.963569,0.395898,0.347731,8.208835,0.959252,0.621385,2.989807,33,12312,0,0
306,0,2.110908,11.514333,0.533312,5.805281,19.963833,0.363451,0.345554,8.164876,1.009735,0.552812,2.988878,33,12312,0,0
307,0,2.112556,11.569875,0.533671,5.740109,19.956211,0.395928,0.376109,8.188544,0.946415,0.591909,3.065494,33,12312,0,0
308,0,2.112576,11.533376,0.533888,5.783756,19.963596,0.363634,0.339969,8.126316,0.976790,0.553504,2.956017,33,12312,0,0
309,0,2.131741,11.566477,0.533495,5.731815,19.963528,0.357188,0.385264,8.147552,0.922095,0.611247,3.069689,33,12312,0,0
310,0,2.156765,11.704437,0.534715,5.567813,19.963732,0.358192,0.341997,8.328261,1.033081,0.552453,3.142124,33,12312,0,0
311,0,2.110480,11.582699,0.534078,5.736230,19.963487,0.430773,0.334378,8.159092,0.916748,0.591410,3.018219,33,12312,0,0
312,0,2.109016,11.503231,0.536391,5.814857,19.963494,0.360904,0.418355,8.074443,1.087877,0.609955,2.763736,33,12312,0,0
313,0,2.111606,11.536231,0.534302,5.781253,19.963392,0.359782,0.385742,8.145416,0.923543,0.649312,3.035543,33,12312,0,0
314,0,2.111803,11.641022,0.535292,5.648027,19.936144,0.358548,0.339929,8.297933,0.854272,0.704831,3.132531,33,12312,0,0
315,0,2.112698,11.544871,0.532505,5.773604,19.963677,0.393738,0.331529,8.174174,0.956784,0.591882,3.097568,33,12312,0,0
316,0,2.112495,11.668508,0.533454,5.648827,19.963284,0.353685,0.341288,8.267171,0.934106,0.553480,3.105672,33,12312,0,0
317,0,2.158902,11.621511,0.530572,5.652429,19.963413,0.437839,0.434106,8.084608,0.911964,0.559645,2.721714,33,12312,0,0
318,0,2.127713,11.598887,0.536363,5.700300,19.963264,0.393887,0.332296,8.236450,0.926988,0.655134,3.127285,33,12312,0,0
319,0,2.111335,11.484934,0.534437,5.832991,19.963698,0.362461,0.374315,8.022179,1.111884,0.556332,2.759766,33,12312,0,0
320,0,2.112454,11.553172,0.557746,5.765160,19.988532,0.358059,0.378411,8.099986,0.964372,0.584181,3.002828,33,12312,0,0
321,0,2.110318,11.645559,0.533576,5.650089,19.939541,0.355954,0.356527,8.294078,0.999586,0.590993,3.076836,33,12312,0,0
