frame,phase,update_ms,submit_ms,finish_ms,present_ms,total_ms,bounds_included_ms,prepare_included_ms,dispatch_included_ms,packet_included_ms,dma_included_ms,vif_wait_included_ms,flushes,triangles,uploads,reuploads
191,0,2.103343,6.058858,0.530368,11.272909,19.965478,0.519318,0.174055,2.043416,0.256911,0.174381,0.620704,11,2528,0,0
192,0,2.099592,6.028727,0.530952,11.306302,19.965573,0.435286,0.208513,2.117245,0.325653,0.215190,0.580085,11,2528,0,0
193,0,2.092594,6.097392,0.530355,11.245097,19.965437,0.438673,0.212833,2.127645,0.255866,0.210080,0.625678,11,2528,0,0
194,0,2.100121,6.018127,0.534302,11.286825,19.939375,0.450996,0.207289,2.090871,0.252391,0.250749,0.626970,11,2528,0,0
195,0,2.103214,6.032715,0.531982,11.305766,19.973677,0.516351,0.170508,2.049038,0.292657,0.177748,0.636244,11,2528,0,0
196,0,2.100901,5.989868,0.528259,11.337992,19.957021,0.495470,0.170753,2.080122,0.373715,0.175161,0.541460,11,2528,0,0
197,0,2.103010,5.981303,1.349230,10.532335,19.965878,0.512770,0.173577,2.013133,0.253662,0.214294,0.598378,11,2528,0,0
198,0,2.102502,6.045349,0.528578,11.288764,19.965193,0.467580,0.244232,2.162343,0.291836,0.175144,0.583808,11,2528,0,0
199,0,2.103051,6.010661,0.527771,11.323914,19.965396,0.480350,0.170803,2.044240,0.253927,0.216007,0.667694,11,2528,0,0
200,0,2.102380,6.059041,0.530294,11.273926,19.965641,0.496240,0.170037,2.183858,0.294061,0.229102,0.590386,11,2528,0,0
201,0,2.096873,5.965637,0.536845,11.366069,19.965424,0.485270,0.171604,2.015547,0.254896,0.180661,0.634552,11,2528,0,0
202,0,2.099192,6.020406,0.532518,11.313056,19.965173,0.465488,0.247982,2.085276,0.259026,0.176202,0.590135,11,2528,0,0
203,0,2.099999,6.003174,0.530050,11.332336,19.965559,0.469269,0.171587,2.062971,0.292538,0.178836,0.629988,11,2528,0,0
204,0,2.102563,6.029521,0.528931,11.303894,19.964908,0.513536,0.171238,2.048699,0.290283,0.175195,0.594727,11,2528,0,0
205,0,2.100345,5.995728,0.531257,11.338264,19.965593,0.472666,0.172163,2.048550,0.292158,0.178633,0.629323,11,2528,0,0
206,0,2.129846,6.089193,0.527344,11.212301,19.958683,0.471093,0.171478,2.151917,0.252801,0.173950,0.657193,11,2528,0,0
207,0,2.099776,6.008423,0.531881,11.325562,19.965641,0.520267,0.172424,2.049988,0.292850,0.214423,0.548024,11,2528,0,0
208,0,2.101546,6.063863,0.529731,11.270413,19.965552,0.476206,0.173425,2.098284,0.255608,0.209551,0.603902,11,2528,0,0
209,0,2.099918,5.966166,0.529806,11.343302,19.939192,0.551659,0.172309,2.001729,0.294040,0.212850,0.488251,11,2528,0,0
210,0,2.096724,6.070719,0.528490,11.284003,19.979936,0.485803,0.206424,2.040819,0.249671,0.213386,0.634749,11,2528,0,0
211,0,2.098351,6.036458,0.529249,11.286926,19.950985,0.436005,0.170617,2.185889,0.399556,0.206590,0.588843,11,2528,0,0
212,0,2.102949,6.031982,0.531460,11.298876,19.965268,0.477312,0.209734,2.052721,0.249800,0.261105,0.641035,11,2528,0,0
213,0,2.130476,6.002930,0.534200,11.297811,19.965417,0.465861,0.168928,2.143460,0.259277,0.175025,0.593326,11,2528,0,0
214,0,2.100935,5.983236,0.532410,11.348633,19.965213,0.508233,0.170800,2.041463,0.248277,0.216468,0.629486,11,2528,0,0
215,0,2.103560,6.012227,0.530382,11.319241,19.965410,0.473206,0.169620,2.061493,0.260671,0.174564,0.547211,11,2528,0,0
216,0,2.101159,5.974752,0.529012,11.360799,19.965722,0.441301,0.173876,2.042979,0.291066,0.179060,0.587463,11,2528,0,0
217,0,2.102603,6.032959,0.531331,11.298665,19.965559,0.563846,0.172668,2.012139,0.257616,0.174944,0.567613,11,2528,0,0
218,0,2.102115,6.027527,0.532220,11.303596,19.965457,0.474704,0.249359,2.049371,0.376139,0.178792,0.547723,11,2528,0,0
219,0,2.101220,6.136251,0.529785,11.198201,19.965457,0.480275,0.168688,2.150696,0.255669,0.214572,0.660553,11,2528,0,0
220,0,2.135908,5.952515,0.531860,11.344828,19.965112,0.472327,0.169847,2.098646,0.283837,0.176649,0.604072,11,2528,0,0
221,0,2.101491,6.054199,0.533793,11.275981,19.965464,0.478482,0.170532,2.148231,0.254245,0.211958,0.691905,11,2528,0,0
222,0,2.099206,5.916524,0.529873,11.394457,19.940060,0.435957,0.170881,2.044993,0.293277,0.176710,0.544250,11,2528,0,0
223,0,2.103336,5.984741,0.534932,11.347799,19.970808,0.471544,0.210846,2.011234,0.250753,0.215685,0.641235,11,2528,0,0
224,0,2.102237,6.010132,0.529806,11.317505,19.959679,0.435082,0.207160,2.100789,0.342136,0.175459,0.588908,11,2528,0,0
225,0,2.101566,6.029154,0.529853,11.305284,19.965858,0.442298,0.213043,2.058638,0.257602,0.180288,0.672170,11,2528,0,0
226,0,2.103743,6.051636,0.529968,11.280273,19.965620,0.512868,0.203912,2.125722,0.293525,0.205780,0.591370,11,2528,0,0
227,0,2.126082,6.019023,0.533752,11.286662,19.965519,0.474613,0.169803,2.061405,0.253577,0.180891,0.633355,11,2528,0,0
228,0,2.102522,6.020060,0.533149,11.309231,19.964962,0.469879,0.209646,2.128710,0.258196,0.177151,0.625875,11,2528,0,0
229,0,2.100223,6.008769,0.531325,11.325141,19.965457,0.470815,0.172950,2.105370,0.314178,0.212989,0.628693,11,2528,0,0
230,0,2.108626,6.030070,0.530233,11.296122,19.965051,0.458879,0.249613,2.041670,0.255819,0.174886,0.598806,11,2528,0,0
231,0,2.102386,5.958130,0.530877,11.373922,19.965315,0.440908,0.171394,2.019009,0.293430,0.178260,0.592970,11,2528,0,0
232,0,2.127241,6.069438,0.526727,11.236050,19.959456,0.472816,0.171054,2.161811,0.252692,0.212623,0.675618,11,2528,0,0
233,0,2.126102,5.954590,0.533285,11.351095,19.965071,0.478495,0.171448,2.078013,0.257450,0.242527,0.546390,11,2528,0,0
234,0,2.101607,6.094971,0.551961,11.217082,19.965620,0.500732,0.171675,2.125383,0.294701,0.209157,0.635179,11,2528,0,0
235,0,2.099796,5.989034,0.532457,11.318020,19.939307,0.440301,0.205546,2.011539,0.257568,0.212436,0.591576,11,2528,0,0
